"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.034894583E-1,-5.552165151E0,-1.639580611E0,1.248147472E1,1.375870537E1
6.134754583E-1,-6.442856893E0,-1.616428853E0,1.122790536E1,1.304565467E1
6.234604584E-1,-7.162668436E0,-1.353901588E0,1.011507380E1,1.246802256E1
6.334464584E-1,-7.603409332E0,-1.129354620E0,9.396466783E0,1.214005203E1
6.434314583E-1,-8.102290263E0,-1.105558791E0,8.868655583E0,1.206326737E1
6.534174584E-1,-8.564912025E0,-1.095784585E0,8.299260739E0,1.197648490E1
6.634024584E-1,-8.736407937E0,-1.034330057E0,7.525430864E0,1.157699322E1
6.733884584E-1,-8.787662875E0,-1.159332710E0,6.614563889E0,1.105981585E1
6.833734583E-1,-8.775250990E0,-1.680921595E0,5.365391634E0,1.042199380E1
6.933594584E-1,-8.778360540E0,-2.562710660E0,3.703011852E0,9.866073001E0
7.033444584E-1,-8.981229687E0,-3.460539221E0,2.242061632E0,9.882543132E0
7.133304584E-1,-9.368238180E0,-4.265943476E0,1.106340564E0,1.035307441E1
7.233154583E-1,-1.010680350E1,-4.994739558E0,1.420762306E-1,1.127453262E1
7.333014584E-1,-1.050910714E1,-5.544252698E0,-8.750276363E-1,1.191409855E1
7.432864584E-1,-1.017338457E1,-6.220265087E0,-1.850712166E0,1.206708693E1
7.532724583E-1,-9.622787358E0,-6.679385537E0,-2.604831662E0,1.199989065E1
7.632574583E-1,-8.923886043E0,-6.633750358E0,-2.959133170E0,1.150647014E1
7.732434584E-1,-7.989508583E0,-6.286111752E0,-3.257192064E0,1.067505262E1
7.832284584E-1,-6.843159031E0,-6.082745592E0,-3.943544084E0,9.968959795E0
7.932144583E-1,-6.019392180E0,-6.022122245E0,-4.694415452E0,9.722992080E0
8.031994583E-1,-5.420642560E0,-6.133644435E0,-5.089586658E0,9.638923807E0
8.131854584E-1,-4.635962591E0,-6.636433060E0,-5.080969031E0,9.557752833E0
8.231704584E-1,-3.962691377E0,-6.714748328E0,-4.693626662E0,9.100598843E0
8.331564583E-1,-3.522672611E0,-6.571610243E0,-4.173484671E0,8.544779564E0
8.431414583E-1,-3.632031916E0,-6.587907017E0,-3.942952346E0,8.493470899E0
8.531274584E-1,-3.642059307E0,-6.850033602E0,-3.979184033E0,8.719028725E0
8.631124584E-1,-3.289164347E0,-7.180872572E0,-4.280924919E0,8.983866159E0
8.730984583E-1,-2.900850463E0,-7.282572609E0,-4.783079122E0,9.183062839E0
8.830834583E-1,-2.338334576E0,-7.249683191E0,-5.137121598E0,9.187803506E0
8.930694584E-1,-1.596368664E0,-7.215930138E0,-5.389910179E0,9.147085460E0
9.030544584E-1,-1.010236020E0,-6.920278543E0,-5.614514011E0,8.968478104E0
9.130404583E-1,-4.365667154E-1,-6.570046697E0,-5.827930366E0,8.793229012E0
9.230264584E-1,4.190550354E-1,-6.378124707E0,-6.221781271E0,8.920013682E0
9.330114584E-1,9.804323231E-1,-6.217311074E0,-6.649785762E0,9.156192179E0
9.429964584E-1,1.557430447E0,-6.199244932E0,-6.918068880E0,9.418912058E0
9.529824583E-1,1.917246172E0,-6.372261119E0,-6.933189780E0,9.609925347E0
9.629684584E-1,2.049273524E0,-6.539136561E0,-6.851140480E0,9.690095707E0
9.729534584E-1,2.640572183E0,-6.854392117E0,-6.746693421E0,9.973624460E0
9.829394583E-1,2.970107516E0,-6.573930418E0,-6.800874306E0,9.914130881E0
9.929244583E-1,3.542393808E0,-6.548030761E0,-6.960729581E0,1.019200751E1
1.002910458E0,3.811786143E0,-6.556731418E0,-7.174389764E0,1.043993817E1
1.012895458E0,3.725925336E0,-6.484112508E0,-7.234262913E0,1.040484476E1
1.022881458E0,3.692575741E0,-6.710048336E0,-6.823826966E0,1.025789836E1
1.032866458E0,3.459606882E0,-6.829533849E0,-6.328165512E0,9.932627604E0
1.042852458E0,3.082666125E0,-6.917493514E0,-5.981041462E0,9.650254086E0
1.052837458E0,2.859769680E0,-7.076461766E0,-5.695243594E0,9.523150389E0
1.062823458E0,3.127263131E0,-7.210644255E0,-5.496736470E0,9.590999796E0
1.072808458E0,3.716915361E0,-7.171988897E0,-5.223683778E0,9.619758664E0
1.082794458E0,4.263020160E0,-6.847094207E0,-4.491828725E0,9.232148464E0
1.092779458E0,4.808519772E0,-6.509125727E0,-3.831595632E0,8.953865379E0
1.102765458E0,5.167776795E0,-6.324322137E0,-3.333321058E0,8.821224222E0
1.112750458E0,5.963617929E0,-6.087888803E0,-3.198887722E0,9.102747472E0
1.122736458E0,7.077266927E0,-5.745067134E0,-3.146013690E0,9.643179231E0
1.132721458E0,7.725680459E0,-5.282823102E0,-2.371218440E0,9.654896963E0
1.142707458E0,8.254019662E0,-4.558295780E0,-9.938202542E-1,9.481275215E0
1.152692458E0,9.337801668E0,-3.685593581E0,4.897440720E-1,1.005077058E1
1.162678458E0,1.043188179E1,-2.997019034E0,1.758148404E0,1.099533386E1
1.172663458E0,1.100227417E1,-2.310329629E0,2.828587648E0,1.159260833E1
1.182649458E0,1.101074445E1,-1.733411466E0,3.805966117E0,1.177822511E1
1.192634458E0,1.045278325E1,-1.329324718E0,4.672732807E0,1.152658725E1
1.202620458E0,9.689949061E0,-1.080359192E0,5.209453409E0,1.105444226E1
1.212605458E0,8.482049378E0,-5.450344661E-1,5.777274182E0,1.027711639E1
1.222591458E0,7.450160242E0,-1.950806558E-2,6.686624975E0,1.001080525E1
1.232576458E0,7.038875864E0,3.544427177E-1,7.799740123E0,1.051224757E1
1.242562458E0,6.549887837E0,8.856104388E-1,8.939985182E0,1.111794368E1
1.252547458E0,5.936888552E0,1.281155647E0,9.797393403E0,1.152722529E1
1.262533458E0,4.695290780E0,1.687142594E0,1.006832063E1,1.123669373E1
1.272518458E0,3.010736017E0,2.135606786E0,9.867772830E0,1.053557252E1
1.282504458E0,1.038615116E0,2.539718238E0,9.826919503E0,1.020280535E1
1.292489458E0,-1.005525795E0,2.610026036E0,1.000102035E1,1.038478339E1
1.302475458E0,-3.284505870E0,2.228238522E0,1.004170995E1,1.079763699E1
1.312460458E0,-5.805829645E0,1.368807018E0,9.759057888E0,1.143767902E1
1.322446458E0,-7.784057305E0,3.267732547E-1,9.501059437E0,1.228692229E1
1.332431458E0,-9.102737752E0,-1.052831926E-1,9.585606083E0,1.321948422E1
1.342417458E0,-9.317877865E0,-1.772636964E-1,9.550118746E0,1.334387644E1
1.352402458E0,-8.809006382E0,-4.391068920E-2,8.843593247E0,1.248237410E1
1.362388458E0,-7.931583726E0,4.143401331E-1,7.566761908E0,1.096984886E1
1.372374458E0,-7.064498363E0,1.030501300E0,6.067741637E0,9.369448149E0
1.382359458E0,-5.915200059E0,1.076878052E0,4.408992391E0,7.455767699E0
1.392345458E0,-4.688488422E0,8.720318884E-1,2.792620840E0,5.526399773E0
1.402330458E0,-3.321558506E0,5.954533256E-1,1.410414489E0,3.657401346E0
1.412316458E0,-2.080113639E0,3.729717036E-1,4.748032665E-1,2.165968325E0
1.422301458E0,-8.414007376E-1,3.832327631E-1,-1.720712775E-1,9.404419581E-1
1.432287458E0,5.455701441E-1,3.628189272E-1,-9.862557113E-1,1.184054342E0
1.442272458E0,1.894118972E0,2.659962354E-1,-1.746529402E0,2.590136218E0
1.452258458E0,3.271607497E0,4.065671369E-1,-2.263324447E0,3.998918604E0
1.462243458E0,4.733547943E0,7.520007572E-1,-2.444457155E0,5.380274347E0
1.472229458E0,6.364121211E0,9.210953633E-1,-2.331525786E0,6.840063446E0
1.482214458E0,7.959197786E0,8.521792026E-1,-1.972133693E0,8.244049375E0
1.492200458E0,8.839700755E0,9.525258286E-1,-1.132024459E0,8.962649958E0
