"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.488083333E-3,-2.470807486E-1,-1.346008578E-1,-1.511569566E-1,3.193974213E-1
1.147308334E-2,-2.239862202E-1,-1.230165003E-1,-2.098156393E-2,2.564041970E-1
2.145908336E-2,-1.259227127E-1,-1.122602548E-1,-5.191742778E-3,1.687775120E-1
3.144408332E-2,-5.271747306E-2,-1.031885920E-1,-1.170682740E-1,1.647179355E-1
4.142908333E-2,-8.341272399E-2,-9.586407736E-2,-2.438382483E-1,2.749630796E-1
5.141508335E-2,-1.769230778E-1,-1.268060808E-1,-3.012918198E-1,3.716965406E-1
6.140008336E-2,-1.723860039E-1,-1.293126360E-1,-3.334965295E-1,3.970624980E-1
7.138608332E-2,-7.716979802E-2,-1.075973926E-1,-3.247952878E-1,3.507482796E-1
8.137108333E-2,-2.750903003E-2,-1.166746102E-1,-3.252425998E-1,3.466301489E-1
9.135608334E-2,2.660256542E-2,-1.207716081E-1,-3.050001240E-1,3.291178412E-1
1.013420834E-1,9.264657386E-2,-1.390250073E-1,-2.781409389E-1,3.244591225E-1
1.113270834E-1,9.596318766E-2,-1.297367053E-1,-2.445650572E-1,2.930061659E-1
1.213120833E-1,9.975861534E-2,-9.359433442E-2,-2.301499164E-1,2.677324500E-1
1.312980833E-1,5.130237378E-2,-1.185737859E-1,-2.745343763E-1,3.034152270E-1
1.412830834E-1,-1.059170491E-1,-2.201432839E-1,-4.398807710E-1,5.031665524E-1
1.512680834E-1,-2.743341822E-1,-2.567051925E-1,-6.455156511E-1,7.468917292E-1
1.612540833E-1,-4.394110204E-1,-2.513396412E-1,-7.933578211E-1,9.411005751E-1
1.712390833E-1,-6.326365739E-1,-3.072648968E-1,-8.619479996E-1,1.112472519E0
1.812250834E-1,-8.501142584E-1,-3.548787738E-1,-8.893240786E-1,1.280441531E0
1.912100834E-1,-9.631070231E-1,-3.467670777E-1,-9.615828001E-1,1.404444383E0
2.011950833E-1,-1.106978641E0,-3.657819307E-1,-9.967666662E-1,1.533865027E0
2.111810833E-1,-1.335429503E0,-4.321161072E-1,-1.060738129E0,1.759335575E0
2.211660834E-1,-1.593121559E0,-5.459887317E-1,-1.186327550E0,2.059978897E0
2.311510834E-1,-1.752074316E0,-7.160118757E-1,-1.381302956E0,2.343167786E0
