"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.077208308E-3,4.248689950E-1,-2.598838851E-2,-4.344533855E-1,6.082259477E-1
1.206320833E-2,6.189290924E-1,-4.401243076E-2,-4.475599194E-1,7.650622177E-1
2.204820834E-2,5.573518817E-1,8.751863882E-2,-3.754239893E-1,6.776752938E-1
3.203420830E-2,4.060344556E-1,1.825241987E-1,-4.065042794E-1,6.028472372E-1
4.201920831E-2,1.534500518E-1,2.391772865E-1,-2.926350170E-1,4.079067859E-1
5.200520833E-2,9.955008902E-2,3.567938831E-1,5.382011175E-2,3.743109666E-1
6.199020834E-2,7.967163887E-2,3.304512995E-1,1.482122988E-1,3.708268018E-1
7.197620830E-2,1.824987999E-1,1.546215780E-1,1.574818897E-1,2.863811969E-1
8.196120831E-2,2.391022046E-1,7.679440677E-3,1.943205178E-1,3.082033447E-1
9.194720833E-2,1.396542591E-1,1.691935703E-2,2.788133687E-1,3.122922850E-1
1.019322083E-1,9.349069253E-2,1.271384950E-1,4.582796198E-1,4.846905368E-1
1.119182083E-1,1.585772377E-1,1.784410881E-1,3.648715192E-1,4.360265906E-1
1.219042083E-1,3.505613360E-1,3.081998666E-1,3.688131273E-2,4.682313950E-1
1.318892083E-1,3.349329711E-1,4.482003357E-1,-2.217585772E-1,6.018641895E-1
1.418752083E-1,2.450441999E-1,5.571746014E-1,-2.940120363E-1,6.759683971E-1
1.518602083E-1,2.682790798E-1,6.721158046E-1,-2.722276497E-1,7.731889889E-1
1.618462083E-1,-9.695725087E-2,3.486922735E-1,-2.626680368E-1,4.471929200E-1
1.718312083E-1,1.629426227E-1,4.678173056E-1,1.667918265E-2,4.956627128E-1
1.818172083E-1,3.226800941E-1,5.406585561E-1,1.374873358E-1,6.444663567E-1
1.918022083E-1,-1.152182881E-1,1.515276700E-2,-5.746292710E-2,1.296412290E-1
2.017882083E-1,-6.731994398E-1,-3.070776397E-1,-1.942977136E-1,7.650135712E-1
2.117732083E-1,-1.252846645E0,-5.118981488E-1,-2.570213807E-1,1.377579189E0
2.217592083E-1,-1.464685129E0,-6.247077495E-1,-2.492141783E-1,1.611728887E0
2.317442083E-1,-1.399423916E0,-6.455580434E-1,-5.107133567E-2,1.541992466E0
2.417302083E-1,-1.293918073E0,-3.786224163E-1,2.661371899E-1,1.374193551E0
2.517152083E-1,-1.228513165E0,-3.311300151E-1,4.350924861E-1,1.344692216E0
2.617012083E-1,-1.037093743E0,-1.880161960E-1,3.223850656E-1,1.102200369E0
2.716872083E-1,-8.571734557E-1,-1.325943857E-1,-6.179980695E-2,8.695670304E-1
2.816722083E-1,-7.560419141E-1,-2.929079358E-1,-5.478946316E-1,9.785616803E-1
2.916582083E-1,-8.310970666E-1,-3.839620936E-1,-7.470952356E-1,1.181651604E0
3.016432083E-1,-6.729016703E-1,-4.811572896E-1,-5.687615901E-1,1.003891798E0
3.116292083E-1,-4.466971261E-1,-4.898800197E-1,-1.983667910E-1,6.920044364E-1
3.216142083E-1,-2.285443441E-1,-3.608220300E-1,-8.753866553E-2,4.359909088E-1
3.316002083E-1,-1.582189313E-1,-2.027152191E-1,-4.202955222E-1,4.927220477E-1
3.415852083E-1,-2.551954048E-1,-8.174553663E-2,-9.412023300E-1,9.786055658E-1
3.515712083E-1,-2.232866374E-1,-1.889925349E-1,-1.316634505E0,1.348740717E0
3.615562083E-1,-5.784471374E-2,-3.016463073E-1,-1.393090358E0,1.426547319E0
3.715422083E-1,5.836883622E-1,-1.913475010E-1,-1.325240437E0,1.460673881E0
3.815272083E-1,1.408202195E0,-1.284165502E-2,-1.543455017E0,2.089366344E0
3.915132083E-1,2.322261311E0,3.240911369E-1,-1.470678232E0,2.767819923E0
4.014992083E-1,3.500557857E0,5.721317790E-1,-8.745592743E-1,3.653230626E0
4.114842083E-1,4.221611348E0,7.945462677E-1,-3.870728123E-1,4.313134766E0
4.214702083E-1,4.522015269E0,7.365173301E-1,-4.456005174E-1,4.603220578E0
4.314552083E-1,4.363281490E0,4.511611464E-1,-9.127550411E-1,4.480501479E0
4.414412083E-1,4.103279199E0,-5.327171601E-2,-1.181184340E0,4.270238225E0
4.514262083E-1,4.122533203E0,-2.410226677E-1,-1.113998662E0,4.277191246E0
4.614122083E-1,4.778752767E0,2.284135857E-1,-8.038623440E-1,4.851272559E0
4.713972083E-1,5.746570453E0,9.966321802E-1,-2.613898355E-1,5.838207972E0
4.813832083E-1,6.654686898E0,1.197401154E0,-7.870118380E-2,6.762013096E0
4.913682083E-1,6.732565963E0,1.302617999E0,1.024701154E-1,6.858189136E0
5.013542083E-1,6.716334677E0,1.222717258E0,6.051996839E-1,6.853499518E0
5.113392083E-1,6.522179051E0,1.211111266E0,9.510116190E-1,6.701494846E0
5.213252083E-1,6.219492086E0,1.174971819E0,1.856978627E0,6.596287608E0
5.313102083E-1,6.413250686E0,1.295724862E0,3.324475974E0,7.338993649E0
5.412962083E-1,6.862014547E0,1.799796951E0,4.715730892E0,8.518487574E0
5.512822083E-1,6.899862989E0,2.045041309E0,5.552337059E0,9.089485686E0
5.612672083E-1,6.152154965E0,1.518151776E0,6.232471735E0,8.888053750E0
5.712532083E-1,4.948498022E0,8.674990538E-1,7.386822032E0,8.933382731E0
5.812382083E-1,3.857244444E0,5.111634096E-1,8.848631793E0,9.666328534E0
5.912242083E-1,2.740109920E0,6.028349968E-1,9.835259972E0,1.022760730E1
6.012092083E-1,2.104244514E0,5.243493560E-1,1.034456298E1,1.056942621E1
6.111952083E-1,1.453052093E0,5.526090223E-1,1.051344811E1,1.062776215E1
6.211802083E-1,6.827125673E-1,9.304837990E-1,1.049828979E1,1.056153327E1
6.311662083E-1,-2.411127879E-1,1.210331028E0,1.058380999E1,1.065551832E1
6.411512083E-1,-8.879241820E-1,1.200434981E0,1.086028740E1,1.096244936E1
6.511372083E-1,-1.262841437E0,1.073619399E0,1.096442046E1,1.108900100E1
6.611232084E-1,-1.977693956E0,1.005615989E0,1.086776599E1,1.109192835E1
6.711082083E-1,-2.678328532E0,9.313699445E-1,1.115359777E1,1.150841592E1
6.810942083E-1,-3.378491383E0,6.542247865E-1,1.091211478E1,1.144187323E1
6.910792083E-1,-4.416823274E0,2.858192101E-1,1.032085252E1,1.122987165E1
7.010652083E-1,-5.464141166E0,-5.191577594E-1,9.714362356E0,1.115774168E1
7.110502083E-1,-6.890876403E0,-1.477885510E0,8.882105348E0,1.133843546E1
