"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-8.089583134E-4,-1.481756806E-1,1.115558115E-1,3.844058973E-1,4.268121662E-1
9.176041698E-3,-1.004173042E-1,9.225210607E-2,1.141785800E-1,1.778505952E-1
1.916204166E-2,-7.096144371E-2,6.417260706E-2,-1.246667308E-1,1.571478404E-1
2.914704167E-2,-9.801322147E-2,3.277846768E-2,-1.786903256E-1,2.064249307E-1
3.913304169E-2,-1.359387007E-1,7.810067475E-2,-7.658507645E-2,1.744830069E-1
4.911804170E-2,-1.754530147E-1,9.418607265E-2,8.801462889E-2,2.177185145E-1
5.910404166E-2,-1.483095818E-1,9.721507654E-2,1.734453732E-1,2.480520120E-1
6.908904167E-2,-8.259111710E-2,1.555524547E-1,1.773156452E-1,2.499173800E-1
7.907504169E-2,-1.239853840E-1,1.683661893E-1,1.859449661E-1,2.798125793E-1
8.906004170E-2,-2.635734782E-1,1.654137839E-1,1.390842104E-1,3.408476432E-1
9.904604167E-2,-2.871449932E-1,1.998759574E-1,-3.550838649E-2,3.516582019E-1
1.090310417E-1,-1.924931167E-1,1.946837761E-1,-2.143881619E-1,3.477321622E-1
1.190170417E-1,-1.201713183E-1,2.085353914E-1,-3.230674356E-1,4.028656391E-1
1.290020416E-1,-1.737536676E-2,3.061727831E-1,-3.382865685E-1,4.565977211E-1
1.389870417E-1,1.983265914E-2,4.014790361E-1,-2.394329560E-1,4.678748670E-1
1.489730417E-1,-3.562635407E-2,3.826603572E-1,-9.341336310E-2,3.955050474E-1
1.589580417E-1,-1.456911986E-1,3.264589669E-1,1.546822429E-2,3.578276797E-1
1.689440417E-1,-1.881036850E-1,3.483851485E-1,3.583173752E-2,3.975413455E-1
1.789290417E-1,-1.790128727E-1,3.319112031E-1,-1.051200736E-1,3.914854853E-1
1.889150417E-1,-1.538527422E-1,2.497053444E-1,-3.201385653E-1,4.341798318E-1
1.989000417E-1,-1.642637097E-1,2.011683382E-1,-5.756402546E-1,6.315164047E-1
