"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.904500013E-3,3.712549245E-1,-3.385503876E-1,-1.094587368E0,1.204395321E0
1.689050003E-2,4.158381897E-1,-3.138378250E-1,-1.259159884E0,1.362680885E0
2.687650005E-2,8.804363108E-1,-3.378505124E-1,-1.198191551E0,1.524786562E0
3.686150000E-2,9.182753974E-1,-2.846809034E-1,-9.008433858E-1,1.317494489E0
4.684750002E-2,2.449940674E0,4.947435144E-2,-1.635875523E-2,2.450494771E0
5.683350004E-2,4.277172176E0,2.129047964E-2,1.820130351E0,4.648390002E0
6.681950000E-2,3.291095390E0,-6.940998736E-1,2.006417087E0,3.916477119E0
7.680550002E-2,1.749166496E0,-1.113144238E0,2.426457963E0,3.191609590E0
8.679150004E-2,5.772166640E-1,-1.262082030E0,2.509247520E0,2.867464602E0
9.677750000E-2,-2.010746366E-1,-1.228279861E0,2.245778123E0,2.567610134E0
1.067635000E-1,-4.368869966E-1,-1.049021040E0,1.660534109E0,2.012135412E0
1.167495000E-1,-2.375542456E-1,-7.782467155E-1,9.048449278E-1,1.216899467E0
1.267355000E-1,2.149044710E-1,-4.428715488E-1,2.700606716E-1,5.614729795E-1
1.367215000E-1,6.896925348E-1,-1.405984931E-1,-8.170519084E-2,7.086038858E-1
1.467075000E-1,1.010248591E0,-5.784266721E-2,-4.534281850E-2,1.012918536E0
1.566935000E-1,1.115306684E0,-1.681553241E-2,2.458771724E-1,1.142211603E0
1.666785000E-1,1.010609949E0,4.938046709E-3,6.881371754E-1,1.222656790E0
1.766645000E-1,6.577503651E-1,1.526101358E-2,1.134636118E0,1.311589707E0
1.866505001E-1,2.836899465E-1,7.991184980E-2,1.634921550E0,1.661274921E0
1.966365000E-1,-3.508972585E-2,1.086846093E-1,2.447437481E0,2.450100785E0
2.066225000E-1,-1.113771790E-1,-3.002033606E-3,3.266686188E0,3.268585709E0
2.166085000E-1,2.257288367E-1,6.627818942E-4,4.262974844E0,4.268946998E0
2.265945000E-1,6.925687802E-1,-9.601763986E-2,5.320038875E0,5.365788343E0
2.365805000E-1,1.082390369E0,-3.585431508E-1,5.884938380E0,5.994382523E0
2.465665000E-1,1.330129879E0,-4.128973326E-1,6.081839858E0,6.239271253E0
2.565525000E-1,1.108952515E0,-3.537879758E-1,6.210948719E0,6.319084237E0
2.665385000E-1,1.839276767E-1,-4.698359106E-1,6.207136334E0,6.227609224E0
2.765245000E-1,-9.379384142E-1,-6.629385996E-1,5.908293913E0,6.018899652E0
2.865095000E-1,-1.941360381E0,-8.514158486E-1,5.313249089E0,5.720524884E0
2.964955000E-1,-2.686335416E0,-9.616225612E-1,4.419570881E0,5.260581973E0
3.064815000E-1,-3.258369108E0,-9.129966773E-1,3.888717667E0,5.154867338E0
3.164675000E-1,-3.895945410E0,-1.053661098E0,3.591513343E0,5.402551290E0
3.264535000E-1,-4.414601040E0,-1.143490556E0,3.033038760E0,5.476823633E0
3.364395000E-1,-4.661328397E0,-1.196308455E0,2.093463856E0,5.248021271E0
3.464255000E-1,-4.784221668E0,-1.287072152E0,1.062835233E0,5.067045532E0
3.564115000E-1,-4.810907190E0,-1.690357832E0,4.139055388E-1,5.115999940E0
3.663975000E-1,-4.910741381E0,-2.231622013E0,-1.478234589E-1,5.396051288E0
3.763835000E-1,-5.168350407E0,-2.418694323E0,-7.817331178E-1,5.759603704E0
3.863695000E-1,-5.448687560E0,-2.506392617E0,-1.289177735E0,6.134507259E0
3.963555000E-1,-5.835810658E0,-2.695796211E0,-1.572949250E0,6.618018782E0
4.063415001E-1,-6.271017165E0,-2.931699203E0,-1.990292367E0,7.202900819E0
4.163265000E-1,-6.616095859E0,-2.967948432E0,-1.999298687E0,7.521877263E0
4.263125000E-1,-6.555654945E0,-3.469218535E0,-2.088120524E0,7.705344660E0
4.362985000E-1,-5.991912605E0,-3.573959125E0,-2.238281554E0,7.327080237E0
4.462845000E-1,-5.352891456E0,-3.375818329E0,-2.456956455E0,6.788684067E0
4.562705000E-1,-4.893431869E0,-3.583702925E0,-2.816811941E0,6.687528065E0
4.662565000E-1,-4.006648405E0,-4.184305235E0,-3.885466615E0,6.975563960E0
4.762425000E-1,-2.365177681E0,-4.018095499E0,-5.289042785E0,7.050753895E0
4.862285000E-1,-5.426145959E-1,-3.517596644E0,-6.524094599E0,7.431805103E0
4.962145000E-1,1.077250081E0,-2.977431446E0,-7.235641102E0,7.898105337E0
5.062005000E-1,2.174225160E0,-3.160618281E0,-7.685623523E0,8.589852845E0
5.161865000E-1,3.007749259E0,-3.243775043E0,-8.214962016E0,9.330285797E0
5.261725000E-1,3.647129427E0,-3.151376756E0,-8.796733076E0,1.003071490E1
5.361575000E-1,3.827364587E0,-2.956791652E0,-9.050381198E0,1.026161471E1
5.461435000E-1,3.348747182E0,-3.014673532E0,-8.828997427E0,9.912293366E0
5.561295000E-1,3.063393118E0,-2.947246073E0,-7.698197960E0,8.793912021E0
5.661155001E-1,2.541147882E0,-2.955476906E0,-6.024631870E0,7.175546353E0
5.761015000E-1,1.278660933E0,-3.322438805E0,-4.449328823E0,5.698254151E0
5.860875000E-1,-1.063082278E-2,-4.050867389E0,-3.976513902E0,5.676469187E0
5.960735001E-1,-3.102485847E-1,-4.312703659E0,-4.501204736E0,6.241515129E0
6.060595000E-1,2.731041473E-1,-4.072503256E0,-5.544687147E0,6.885014466E0
6.160455000E-1,1.058961160E0,-4.250397191E0,-6.490363766E0,7.830204137E0
6.260315001E-1,2.034350991E0,-4.618310432E0,-6.023334373E0,7.857985248E0
6.360175000E-1,2.339735277E0,-4.930734766E0,-4.362719865E0,6.987118942E0
6.460035000E-1,1.698539549E0,-5.667201517E0,-3.097492325E0,6.678073700E0
6.559895001E-1,8.477936447E-1,-6.341990669E0,-2.975431699E0,7.056400889E0
6.659745000E-1,4.336260045E-1,-6.707552159E0,-3.674244720E0,7.660245541E0
6.759605000E-1,4.680848157E-1,-6.835299788E0,-4.777987366E0,8.352819276E0
6.859465000E-1,1.070442753E0,-7.229422588E0,-5.678187851E0,9.254848238E0
6.959325000E-1,2.193451390E0,-7.728018760E0,-5.198370012E0,9.568518889E0
7.059185000E-1,3.514688239E0,-8.215929730E0,-3.038438956E0,9.438572245E0
7.159045000E-1,4.915700989E0,-8.832435590E0,2.511307494E-1,1.011133529E1
7.258905000E-1,5.635203214E0,-9.424915241E0,3.408930234E0,1.149805844E1
7.358765000E-1,5.755409689E0,-9.520581536E0,5.965919977E0,1.262372428E1
7.458625000E-1,5.166981574E0,-9.113500721E0,7.790996196E0,1.305577327E1
7.558482500E-1,3.873523092E0,-8.617510654E0,8.988936317E0,1.304096036E1
7.658342500E-1,2.007615182E0,-8.152917795E0,9.755996870E0,1.287167675E1
7.758202500E-1,-2.578587019E-1,-7.497765348E0,1.062882069E1,1.300979652E1
7.858062500E-1,-2.260186247E0,-6.661978961E0,1.129465951E1,1.330637963E1
7.957912500E-1,-3.794764606E0,-5.390318899E0,1.188964762E1,1.359483346E1
8.057772500E-1,-4.630732841E0,-3.924040697E0,1.283755144E1,1.420015877E1
8.157632501E-1,-4.545744731E0,-2.735503483E0,1.316321913E1,1.419214968E1
8.257492500E-1,-4.272961596E0,-1.865697995E0,1.196176484E1,1.283833509E1
8.357352500E-1,-3.808780382E0,-1.186646808E0,9.991146741E0,1.075815746E1
8.457212501E-1,-2.899868131E0,-7.889915590E-1,7.587728269E0,8.161210887E0
8.557072500E-1,-1.583939969E0,-2.781872781E-1,4.931228271E0,5.186835860E0
8.656932500E-1,-3.347414017E-1,1.907522544E-1,2.255713127E0,2.288379326E0
8.756792500E-1,6.479352289E-1,5.932739952E-1,-5.050225541E-2,8.799685063E-1
8.856652500E-1,1.109207454E0,9.880399892E-1,-1.625897834E0,2.202296066E0
8.956512500E-1,7.287870187E-1,1.031339206E0,-2.395542272E0,2.708027669E0
9.056372500E-1,-2.449106276E-1,8.481262051E-1,-2.517912802E0,2.668179932E0
9.156232500E-1,-1.542736979E0,6.052335978E-1,-2.234574273E0,2.782025750E0
9.256082500E-1,-2.678536985E0,4.912085071E-1,-1.550258253E0,3.133551791E0
9.355942500E-1,-3.321515529E0,4.874833922E-1,-8.290765612E-1,3.457957983E0
9.455802500E-1,-3.237182892E0,4.731691159E-1,-1.645032994E-1,3.275714185E0
9.555662500E-1,-2.245047805E0,2.669838667E-1,4.962298036E-1,2.314684439E0
9.655522500E-1,-1.115908363E0,1.284476866E-1,7.894138011E-1,1.372925501E0
9.755382500E-1,-7.359597981E-2,1.556767081E-1,8.578461778E-1,8.749580964E-1
9.855242500E-1,6.529474622E-1,3.235232261E-1,9.938056362E-1,1.232338147E0
9.955102500E-1,7.638837612E-1,2.814878851E-1,1.127233250E0,1.390470651E0
1.005496250E0,4.696518695E-1,-1.572974101E-2,1.319738792E0,1.400903559E0
1.015482250E0,3.115618694E-1,-3.948867390E-1,1.463720630E0,1.547735255E0
1.025468250E0,4.688607413E-1,-5.091639177E-1,1.316752034E0,1.487586707E0
1.035454250E0,4.946533942E-1,-2.784913333E-1,8.074607205E-1,9.870320250E-1
1.045440250E0,1.139780205E-1,-1.656963506E-1,3.415756273E-1,3.963838783E-1
1.055425250E0,-5.332368314E-1,-2.308183262E-1,-9.483891428E-2,5.887385139E-1
1.065411250E0,-1.071119860E0,-2.063829582E-1,-6.131220764E-1,1.251323444E0
1.075397250E0,-1.163996449E0,-1.196498928E-1,-1.044233193E0,1.568319735E0
1.085383250E0,-7.760430461E-1,-1.421137990E-1,-1.402155297E0,1.608874954E0
1.095369250E0,-1.643149459E-1,-2.931377314E-2,-1.575138740E0,1.583957307E0
1.105355250E0,4.132402718E-1,-1.821868144E-2,-1.521516849E0,1.576741248E0
1.115341250E0,7.723265558E-1,-1.295438202E-1,-1.330291847E0,1.543679471E0
1.125327250E0,8.618848497E-1,-1.692821556E-1,-1.107925159E0,1.413860000E0
1.135313250E0,6.892592561E-1,-2.345710693E-1,-9.564682406E-1,1.202053827E0
1.145299250E0,4.874782759E-1,-2.887897418E-1,-8.233424892E-1,9.994635756E-1
1.155285250E0,4.209124035E-1,-3.817851021E-1,-7.135806765E-1,9.122085822E-1
1.165271250E0,4.828045964E-1,-4.607359620E-1,-5.294653773E-1,8.518870176E-1
1.175257250E0,6.227068323E-1,-4.394090469E-1,-3.547664342E-1,8.406564889E-1
1.185242250E0,7.156682056E-1,-4.511263555E-1,-2.805312806E-1,8.912877024E-1
1.195228250E0,9.014190441E-1,-6.021385934E-1,-2.243027008E-1,1.106995429E0
1.205214250E0,1.281299781E0,-8.162121020E-1,-2.114196767E-1,1.533828414E0
1.215200250E0,1.622949668E0,-7.932863389E-1,-2.254358912E-1,1.820464276E0
1.225186250E0,1.915380617E0,-7.897551323E-1,-2.232121950E-1,2.083799358E0
1.235172250E0,2.217627288E0,-9.145469934E-1,-1.883728762E-1,2.406190211E0
1.245158250E0,2.427724763E0,-9.724785018E-1,-1.347976166E-1,2.618727240E0
1.255144250E0,2.473992026E0,-9.882510737E-1,4.531592131E-4,2.664071496E0
1.265130250E0,2.484105955E0,-1.132447870E0,3.700585842E-2,2.730309507E0
1.275116250E0,2.481189948E0,-1.385402439E0,1.331150803E-1,2.844883671E0
1.285102250E0,2.571625324E0,-1.477507926E0,4.414542568E-1,2.998527696E0
1.295088250E0,2.615999844E0,-1.342305098E0,1.016724967E0,3.111103955E0
1.305074250E0,2.589080433E0,-1.234027528E0,1.756415874E0,3.363206528E0
1.315059250E0,2.652700478E0,-1.145295665E0,2.501140648E0,3.821547661E0
1.325045250E0,2.744458494E0,-1.186532203E0,3.218806263E0,4.393247643E0
1.335031250E0,2.708641959E0,-1.408069463E0,3.819571711E0,4.889634846E0
1.345017250E0,2.371438295E0,-1.626836897E0,4.098119616E0,5.006486019E0
1.355003250E0,1.675463512E0,-1.872975001E0,4.078578513E0,4.790617499E0
1.364989250E0,7.532301342E-1,-2.107899169E0,4.051353292E0,4.628612972E0
1.374975250E0,-5.879550755E-2,-2.182157785E0,3.905144542E0,4.473860012E0
1.384961250E0,-6.612505084E-1,-2.074864301E0,3.899645528E0,4.466491839E0
1.394947250E0,-9.708254939E-1,-1.874748023E0,3.770216533E0,4.321077990E0
1.404933250E0,-1.062847220E0,-1.579888433E0,3.168166451E0,3.696345538E0
1.414919250E0,-1.165938894E0,-1.298779448E0,2.568900230E0,3.105718910E0
1.424905250E0,-1.350165364E0,-1.035935117E0,2.096653073E0,2.700381859E0
1.434891250E0,-1.612533438E0,-8.296219602E-1,1.820279163E0,2.569426574E0
1.444876250E0,-1.925719664E0,-6.745456150E-1,2.256781998E0,3.042445233E0
1.454862250E0,-2.219276787E0,-8.455392507E-1,3.291716949E0,4.059005611E0
1.464848250E0,-2.779499688E0,-1.343686649E0,3.699367867E0,4.818343589E0
1.474834250E0,-3.341214214E0,-1.878857739E0,3.421447368E0,5.138104799E0
1.484820250E0,-3.781967390E0,-2.294483675E0,2.871209757E0,5.273687338E0
1.494806250E0,-3.887378654E0,-2.519983885E0,2.379920266E0,5.208267664E0
1.504792250E0,-3.447332992E0,-2.813394828E0,1.893890346E0,4.835919339E0
1.514778250E0,-2.824318011E0,-3.178915973E0,1.340636741E0,4.458652920E0
1.524764250E0,-2.186838189E0,-3.542301714E0,3.191258276E-1,4.175165146E0
1.534750250E0,-1.580460291E0,-3.736920440E0,-7.800972131E-1,4.131704342E0
