"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.198951250E-1,-1.685726194E1,-1.365189199E1,-8.168373156E-1,2.170734112E1
6.298811250E-1,-1.812963829E1,-1.189819975E1,2.363850363E0,2.181372802E1
6.398671250E-1,-1.922864118E1,-1.055084222E1,5.394942877E0,2.258686171E1
6.498531250E-1,-1.915271391E1,-1.018384758E1,7.549889767E0,2.296819621E1
6.598391250E-1,-1.971639018E1,-9.301197513E0,1.017338340E1,2.405714128E1
6.698251250E-1,-2.038982804E1,-7.865280393E0,1.326865028E1,2.556686925E1
6.798111250E-1,-1.945618908E1,-7.876882439E0,1.540825524E1,2.603848882E1
6.897971250E-1,-1.710936347E1,-8.006567250E0,1.659770053E1,2.514595595E1
6.997831250E-1,-1.335548494E1,-6.960485752E0,1.742525930E1,2.303165217E1
7.097691250E-1,-9.623918794E0,-5.186872047E0,1.795619233E1,2.102256639E1
7.197551250E-1,-7.285723089E0,-4.018636951E0,1.810951685E1,1.992952093E1
7.297411250E-1,-5.470449142E0,-4.031040650E0,1.815607238E1,1.938602762E1
7.397271250E-1,-2.663325453E0,-3.096409421E0,1.777307157E1,1.823631341E1
7.497131250E-1,-4.729407822E-1,-2.132655550E0,1.788705368E1,1.801994956E1
7.596991250E-1,1.273151101E0,-2.167880931E0,1.814535560E1,1.831869404E1
7.696851250E-1,3.011799333E0,-2.001755541E0,1.763221448E1,1.799924854E1
7.796711250E-1,4.589857296E0,-1.938022352E0,1.710814491E1,1.781884797E1
7.896571250E-1,5.842103432E0,-1.898969237E0,1.628610007E1,1.740612858E1
7.996431250E-1,6.841735818E0,-1.903973138E0,1.513626850E1,1.671948225E1
8.096291250E-1,7.578473296E0,-1.996505180E0,1.368658703E1,1.577155525E1
8.196151250E-1,8.326747915E0,-2.215369385E0,1.180391223E1,1.461420324E1
8.296011250E-1,8.956036373E0,-2.592792830E0,9.657593493E0,1.342394407E1
8.395871250E-1,9.340684345E0,-3.002713053E0,7.337137656E0,1.225145945E1
8.495731250E-1,9.649641280E0,-3.252220176E0,5.072377717E0,1.137635832E1
8.595591250E-1,9.599306109E0,-3.267236119E0,2.932469282E0,1.055560921E1
8.695451250E-1,9.101256652E0,-3.362174436E0,1.295849408E0,9.788580861E0
8.795311250E-1,8.097237099E0,-3.323278172E0,3.078792930E-2,8.752735250E0
8.895171250E-1,6.970074016E0,-2.908518794E0,-9.048583764E-1,7.606588068E0
8.995031250E-1,5.884461247E0,-2.271138959E0,-1.445958543E0,6.471147691E0
9.094891250E-1,4.801203736E0,-1.596518499E0,-1.546097374E0,5.290637554E0
9.194751250E-1,3.874689027E0,-9.692544933E-1,-1.395960757E0,4.231001745E0
9.294611250E-1,2.858906046E0,-5.222896743E-1,-1.158212968E0,3.128512037E0
9.394471250E-1,1.791620936E0,-2.238277607E-1,-1.047754387E0,2.087532922E0
9.494331250E-1,9.083612971E-1,-3.607527405E-2,-1.041426530E0,1.382385941E0
9.594191250E-1,1.598728162E-1,-5.734145120E-2,-1.012375224E0,1.026523722E0
9.694051250E-1,-4.388823590E-1,-1.877834038E-1,-1.037069185E0,1.141662308E0
9.793911250E-1,-6.846184672E-1,-2.960681366E-1,-1.200913430E0,1.413701472E0
9.893771250E-1,-7.253111413E-1,-3.446007574E-1,-1.500728828E0,1.702061382E0
9.993631250E-1,-7.167822464E-1,-4.258496462E-1,-1.624046606E0,1.825555282E0
1.009349125E0,-5.787745084E-1,-4.453686022E-1,-1.538326424E0,1.702874426E0
1.019335125E0,-3.227522707E-1,-3.988830916E-1,-1.278596029E0,1.377709895E0
1.029321125E0,-1.209689516E-1,-2.294015459E-1,-9.355685377E-1,9.708486212E-1
1.039307125E0,-8.724754728E-2,3.986609705E-2,-5.168447471E-1,5.256709358E-1
1.049293125E0,-1.679462861E-1,2.660448039E-1,-9.571950495E-2,3.288586570E-1
1.059279125E0,-2.727950489E-1,3.519091192E-1,2.569424433E-1,5.140783851E-1
1.069265125E0,-5.467632685E-1,4.329632226E-1,6.725385582E-1,9.688732302E-1
1.079251125E0,-9.428552648E-1,5.854860156E-1,1.134978472E0,1.587433796E0
1.089237125E0,-1.241096665E0,8.026294586E-1,1.645201247E0,2.211610753E0
1.099223125E0,-1.522170275E0,9.775974467E-1,2.326240488E0,2.946878674E0
1.109209125E0,-1.822438248E0,1.153732831E0,3.053436479E0,3.738429476E0
1.119195125E0,-1.889902983E0,1.364602285E0,3.775699174E0,4.437316412E0
1.129181125E0,-1.770977926E0,1.469300628E0,4.551862088E0,5.100456413E0
1.139167125E0,-1.607260858E0,1.625047795E0,5.255419541E0,5.730925087E0
1.149153125E0,-1.307633155E0,1.746638160E0,5.632828075E0,6.040645781E0
1.159139125E0,-9.635490726E-1,1.710692986E0,5.696191428E0,6.025072123E0
1.169125125E0,-5.734112960E-1,1.541111892E0,5.560795641E0,5.798816650E0
1.179111125E0,-1.438686215E-1,1.239562648E0,5.355230927E0,5.498700940E0
1.189097125E0,4.903213383E-1,1.119931978E0,5.085428118E0,5.230319474E0
1.199083125E0,1.100652246E0,1.362668172E0,4.882202876E0,5.186926338E0
1.209069125E0,1.518660776E0,1.613873035E0,5.112286134E0,5.571928413E0
1.219055125E0,1.560789234E0,1.689257094E0,5.663883807E0,6.113037898E0
1.229041125E0,1.161395608E0,1.039896752E0,6.135386320E0,6.330338878E0
1.239027125E0,7.895518684E-1,-3.060330346E-2,5.669474915E0,5.724270654E0
