"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.056125017E-3,1.578213206E-1,-2.610846108E-1,-1.161963372E0,1.201345754E0
1.304212504E-2,1.920330870E-1,-1.886867255E-1,-1.235528947E0,1.264520132E0
2.302812500E-2,3.200143120E-1,3.328819871E-3,-1.041758067E0,1.089807373E0
3.301412502E-2,5.119044346E-1,1.564562881E-1,-6.311034340E-1,8.275362618E-1
4.300012504E-2,6.146698344E-1,2.806388694E-1,-1.869775844E-1,7.010975662E-1
5.298612500E-2,6.335961020E-1,3.479444146E-1,1.435690248E-1,7.369677069E-1
6.297212502E-2,5.705499610E-1,3.765408075E-1,3.313353986E-1,7.596666269E-1
7.295812503E-2,4.794167197E-1,2.993382651E-1,1.994742537E-1,5.993611315E-1
8.294412505E-2,5.275612316E-1,1.494513237E-1,-1.087447625E-1,5.590008717E-1
9.293012501E-2,8.249740085E-1,1.325856149E-1,-2.179198802E-1,8.635103556E-1
1.029161250E-1,9.518056709E-1,1.372294736E-1,-2.054723275E-1,9.833538737E-1
1.129021251E-1,7.898819438E-1,9.406298876E-2,-2.300107527E-1,8.280496829E-1
1.228881250E-1,7.297339752E-1,8.997695446E-2,-6.486199379E-2,7.381155771E-1
1.328746667E-1,6.148642543E-1,1.149474889E-1,-1.845743787E-1,6.521799427E-1
1.428606667E-1,5.291964054E-1,8.727671027E-2,-2.738835812E-1,6.022277606E-1
1.528466667E-1,4.764340550E-1,1.039757735E-1,-3.159022576E-1,5.810289206E-1
1.628326667E-1,3.390145469E-1,7.861172140E-2,-4.008546996E-1,5.308438150E-1
1.728186667E-1,2.255031341E-1,-3.870096624E-2,-3.999910659E-1,4.608061209E-1
1.828046667E-1,2.180903265E-1,-1.023613572E-1,-4.514834011E-1,5.117406564E-1
1.927906667E-1,2.514367050E-1,-4.490603149E-2,-5.765097356E-1,6.305556625E-1
2.027766667E-1,3.096132848E-1,3.334608614E-2,-7.214019853E-1,7.857437063E-1
2.127626667E-1,4.159288216E-1,5.277346015E-2,-6.655066967E-1,7.865627668E-1
2.227486667E-1,3.759917539E-1,1.549161315E-2,-6.175905186E-1,7.232066356E-1
2.327346667E-1,2.689140326E-1,8.750942945E-3,-5.474046350E-1,6.099534165E-1
2.427206667E-1,1.998812199E-1,3.383315921E-2,-4.435358655E-1,4.876692001E-1
2.527066667E-1,2.104874843E-1,5.190280974E-2,-4.192792761E-1,4.720105869E-1
2.626926667E-1,2.670856082E-1,8.109678805E-2,-3.701375216E-1,4.635873122E-1
2.726786667E-1,2.870386469E-1,1.183417976E-1,-3.025472170E-1,4.335098435E-1
2.826646667E-1,2.391622299E-1,1.062468320E-1,-2.696864498E-1,3.757894925E-1
2.926506667E-1,1.467159963E-1,1.292573798E-1,-2.775071007E-1,3.394749545E-1
3.026366667E-1,6.076601923E-2,2.271923947E-1,-2.558460903E-1,3.475141943E-1
3.126226667E-1,8.335205913E-3,2.872450536E-1,-2.820199817E-1,4.026344081E-1
3.226086667E-1,-3.424129486E-2,3.012789559E-1,-2.500643635E-1,3.930313746E-1
3.325946667E-1,-6.780021966E-2,3.421305281E-1,-1.384158736E-1,3.752454158E-1
3.425806667E-1,-2.002051556E-1,4.703319007E-1,1.085827947E-1,5.225748027E-1
3.525666667E-1,-3.044481468E-1,7.510608172E-1,5.798829943E-1,9.965165891E-1
3.625526667E-1,-2.040695804E-1,1.062160172E0,1.226437111E0,1.635229834E0
3.725386667E-1,8.164467216E-2,1.376409422E0,1.988488939E0,2.419763834E0
3.825246667E-1,5.317732733E-1,1.537330059E0,2.735181302E0,3.182354989E0
3.925106667E-1,7.770189464E-1,1.797998348E0,3.676446197E0,4.165670791E0
4.024966667E-1,9.795325828E-1,2.173424676E0,4.659511083E0,5.233956671E0
4.124826667E-1,1.211981624E0,2.260984976E0,5.109827964E0,5.717630134E0
4.224686667E-1,9.734163952E-1,1.986251795E0,5.143616100E0,5.599064409E0
4.324546667E-1,6.043278641E-1,1.298398794E0,4.539235903E0,4.759801906E0
4.424406667E-1,3.097995186E-1,5.317446220E-1,3.551951959E0,3.604870428E0
4.524266667E-1,-1.274780720E-1,1.419136781E-1,1.713794934E0,1.724379085E0
4.624126667E-1,1.912379242E0,1.763912004E-1,1.557960790E0,2.472963817E0
4.723986667E-1,3.377419004E0,1.819507331E-1,1.449700761E0,3.679904550E0
4.823846667E-1,3.264237374E0,1.492244518E-1,1.344592675E0,3.533474640E0
