"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.375999957E-3,2.952194864E-1,-5.089107332E-1,-7.135379188E-1,9.248140576E-1
1.536199998E-2,9.789876223E-2,-4.976059823E-1,-8.453027308E-1,9.857649760E-1
2.534800000E-2,7.222656190E-2,-4.305360068E-1,-6.851040785E-1,8.123703144E-1
3.533399996E-2,1.276096344E-2,-3.523940726E-1,-1.632624471E-1,3.885859638E-1
4.531999998E-2,-2.354001313E-1,-1.918393615E-1,3.431146145E-1,4.581955926E-1
5.530599999E-2,-4.568458825E-1,1.356046055E-2,5.576220596E-1,7.209954284E-1
6.529199996E-2,-7.044099766E-1,1.943370727E-1,5.188912725E-1,8.962189831E-1
7.527799997E-2,-9.234244555E-1,2.989317739E-1,5.015694809E-1,1.092540560E0
8.526399999E-2,-9.516092044E-1,4.083547769E-1,7.496715188E-1,1.278405682E0
9.524999995E-2,-7.923468375E-1,5.686841145E-1,1.110266969E0,1.477805087E0
1.052350000E-1,-7.306505263E-1,7.088276211E-1,1.311508251E0,1.660223082E0
1.152210000E-1,-8.464312434E-1,7.041409316E-1,1.583220469E0,1.928431320E0
1.252069999E-1,-7.652449930E-1,6.274610572E-1,1.710605570E0,1.976228402E0
1.351930000E-1,-7.577880388E-1,5.223917813E-1,1.482621463E0,1.745079450E0
1.451790000E-1,-3.049422365E-1,4.504701517E-1,7.127440131E-1,8.966142723E-1
1.551649999E-1,1.305479187E0,5.799738454E-1,-4.763542405E-1,1.505841603E0
1.651510000E-1,1.129034193E0,4.397570293E-1,-2.241705537E-2,1.211860956E0
1.751370000E-1,1.013413104E0,3.903666951E-2,5.888622710E-1,1.172727059E0
1.851229999E-1,1.099211639E0,-1.376624599E-2,1.120087660E0,1.569411387E0
1.951090000E-1,1.285158359E0,-4.787919447E-2,1.113544041E0,1.701148070E0
2.050940000E-1,1.513133111E0,-9.098106757E-2,9.059865966E-1,1.765973125E0
2.150800000E-1,1.757889957E0,-7.559835881E-2,7.504600158E-1,1.912872826E0
2.250660000E-1,1.597136550E0,-1.047632472E-1,5.091620904E-1,1.679603087E0
2.350520000E-1,1.364030866E0,-3.044041465E-1,2.547596776E-1,1.420614156E0
2.450380000E-1,1.241251616E0,-4.263383272E-1,-4.822257221E-2,1.313314647E0
2.550240000E-1,1.215249048E0,-4.184194431E-1,-6.400967440E-1,1.435837359E0
2.650100000E-1,1.321273686E0,-1.788572636E-1,-1.211572027E0,1.801571772E0
