"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.579583420E-4,8.907063603E-2,-2.809155889E-2,1.996794909E-2,9.550619286E-2
1.094395830E-2,7.691602886E-2,-1.152169633E-1,8.425253034E-3,1.387876400E-1
2.092895831E-2,2.251908928E-1,2.018964079E-2,-7.702800304E-2,2.388553392E-1
3.091495833E-2,6.374593574E-1,2.272442888E-1,-4.571759579E-1,8.167032849E-1
4.090095829E-2,1.464214720E0,2.834370910E-1,-8.029776603E-1,1.693822439E0
5.088595831E-2,3.954117604E0,-1.829711453E-1,-7.736720002E-1,4.033248422E0
6.087195833E-2,3.769153216E0,-3.641916708E-1,9.743382087E-1,3.910049423E0
7.085795834E-2,2.686528375E0,-7.161088664E-1,2.496597362E0,3.736742566E0
8.084295830E-2,2.092440155E0,-1.128533452E0,3.973587078E0,4.630473823E0
9.082895832E-2,2.123505827E0,-1.588855285E0,5.075672624E0,5.726795849E0
1.008149583E-1,2.751904339E0,-1.720179655E0,5.357872115E0,6.264087255E0
1.107999583E-1,3.376829605E0,-1.480419694E0,4.650883516E0,5.935093776E0
1.207859583E-1,3.981102505E0,-1.152092030E0,3.337739214E0,5.321371652E0
1.307719583E-1,4.256626815E0,-6.676597877E-1,2.230222775E0,4.851652817E0
1.407575000E-1,4.068800799E0,-4.509476134E-1,1.536642280E0,4.372615143E0
1.507435000E-1,3.572502583E0,-1.731025802E-1,1.157593163E0,3.759356480E0
1.607295000E-1,2.873178515E0,2.983228961E-1,1.013940231E0,3.061409172E0
1.707145000E-1,1.847607295E0,4.347710355E-1,8.370473394E-1,2.074446147E0
1.807005000E-1,8.121642208E-1,3.477816793E-1,7.665907297E-1,1.169711146E0
1.906865000E-1,-2.664488465E-1,4.887369256E-1,9.815206361E-1,1.128380046E0
2.006715000E-1,-1.170526620E0,4.833830322E-1,1.281322001E0,1.801548720E0
2.106575000E-1,-1.738726877E0,3.065426195E-1,1.491823518E0,2.311423142E0
2.206435000E-1,-1.652098038E0,1.720599485E-1,1.480202177E0,2.224866522E0
2.306285000E-1,-1.787437692E0,2.382313532E-1,1.260100701E0,2.199895783E0
2.406145000E-1,-2.366843553E0,4.767242230E-1,-4.086034298E-3,2.414380062E0
2.505995000E-1,-3.109190265E0,9.110719932E-1,-1.926172239E0,3.769251354E0
2.605855000E-1,-3.894506410E0,1.133455053E0,-4.140394692E0,5.796099442E0
2.705715000E-1,-4.168546112E0,1.165322963E0,-6.039770896E0,7.430584551E0
2.805565000E-1,-4.135294166E0,9.261428992E-1,-7.106241635E0,8.273878697E0
2.905425000E-1,-4.050615374E0,8.557022962E-1,-7.016675740E0,8.146990227E0
3.005285000E-1,-4.258016698E0,7.323097468E-1,-5.917370546E0,7.326817723E0
3.105135000E-1,-4.470266533E0,3.220750169E-1,-4.171825815E0,6.123001374E0
3.204995000E-1,-4.483551407E0,-1.556365085E-1,-2.106588662E0,4.956225553E0
3.304855000E-1,-4.573834171E0,-5.944336443E-1,-3.160712421E-1,4.623117066E0
3.404705000E-1,-4.435921742E0,-8.074583817E-1,1.021575817E0,4.623095056E0
3.504565000E-1,-4.242278332E0,-8.312606424E-1,1.737838100E0,4.659184582E0
3.604425000E-1,-4.185955612E0,-7.687197009E-1,1.762955984E0,4.606643916E0
3.704275000E-1,-3.891955270E0,-7.191299035E-1,1.333596693E0,4.176475043E0
3.804135000E-1,-3.595475124E0,-6.489098136E-1,5.139749336E-1,3.689538663E0
3.903995000E-1,-3.463707535E0,-4.820776413E-1,-2.432886100E-1,3.505546760E0
4.003845000E-1,-3.437604979E0,-3.895372675E-1,-7.235753953E-1,3.534462990E0
4.103705000E-1,-3.428332465E0,-3.873641498E-1,-6.838084817E-1,3.517258664E0
4.203565000E-1,-3.887893209E0,-5.880685115E-1,-1.578993809E-1,3.935285301E0
4.303415000E-1,-4.655268343E0,-7.140706001E-1,9.835192144E-1,4.811312733E0
4.403275000E-1,-5.665502316E0,-6.872783656E-1,2.415196518E0,6.197051095E0
4.503135000E-1,-6.099862146E0,-5.180855262E-1,3.736270230E0,7.171920667E0
4.602985000E-1,-5.941827695E0,-3.935880724E-1,5.104930336E0,7.843503150E0
4.702845000E-1,-5.665695859E0,-4.920260940E-1,6.377169272E0,8.544617439E0
4.802705000E-1,-5.237913562E0,-1.205638711E0,7.333919933E0,9.092617048E0
4.902555000E-1,-4.872015272E0,-2.151498202E0,7.987929835E0,9.600651039E0
5.002415000E-1,-4.808582337E0,-2.943297155E0,8.458817806E0,1.016548380E1
5.102265000E-1,-4.806410097E0,-3.378060443E0,8.776500540E0,1.056124198E1
5.202125000E-1,-4.431577846E0,-4.256410760E0,8.441343986E0,1.044089091E1
5.301985000E-1,-3.117955241E0,-5.041942960E0,7.429728901E0,9.504930575E0
5.401835000E-1,-1.140939708E0,-5.323134391E0,6.332754407E0,8.351124568E0
5.501695000E-1,5.844391447E-1,-4.494036049E0,6.359693114E0,7.809201344E0
5.601555000E-1,2.028590314E0,-3.952361686E0,6.887999573E0,8.196394310E0
5.701405000E-1,3.489594913E0,-4.521806231E0,7.380204154E0,9.332278264E0
5.801265000E-1,4.950220027E0,-5.439143150E0,8.133016212E0,1.096516800E1
5.901125000E-1,6.521908325E0,-6.640325552E0,8.247274899E0,1.243570484E1
6.000975000E-1,8.561043507E0,-6.588675342E0,7.556885961E0,1.318365026E1
6.100835000E-1,1.038006377E1,-5.355830852E0,6.543802055E0,1.338850228E1
6.200695000E-1,1.105579958E1,-5.095508133E0,5.434982271E0,1.333168931E1
6.300545000E-1,1.083362059E1,-5.454028991E0,5.000228339E0,1.311930070E1
6.400405000E-1,1.008711358E1,-5.790348557E0,5.053785911E0,1.268143323E1
6.500265000E-1,9.482960551E0,-6.363806046E0,4.561272597E0,1.229755162E1
6.600115000E-1,9.497904280E0,-6.951458820E0,3.033863217E0,1.215472301E1
6.699975000E-1,9.642600648E0,-6.243774403E0,1.525122388E0,1.158837626E1
6.799835000E-1,9.360099440E0,-5.584842315E0,5.703819998E-1,1.091454355E1
6.899685000E-1,8.536761775E0,-5.434471809E0,1.744762373E-1,1.012127598E1
6.999545000E-1,7.365292584E0,-5.715717620E0,2.167365499E-1,9.325445699E0
7.099405000E-1,6.602685855E0,-6.201680882E0,1.024563014E-1,9.059072996E0
7.199255000E-1,5.884971709E0,-6.431104574E0,-5.513246814E-1,8.734755690E0
7.299115000E-1,4.897884523E0,-6.200034306E0,-1.508628416E0,8.043982714E0
