"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-9.956666618E-4,1.672838112E0,-5.367626659E-1,7.249290258E-1,1.900532452E0
8.990333299E-3,1.737458616E0,-5.298794333E-2,4.011680373E-1,1.783957947E0
1.897633332E-2,1.362740386E0,3.850948454E-1,-2.839607092E-1,1.444296743E0
2.896233334E-2,7.144350278E-1,7.610095623E-1,-6.322173285E-1,1.220349013E0
3.894733335E-2,2.207820922E-1,6.577711228E-1,-4.189880848E-1,8.105298251E-1
4.893333331E-2,1.224285920E0,2.621443090E-1,-9.949247932E-1,1.599209491E0
5.891933333E-2,3.554001408E0,1.032392436E-1,-1.465511048E0,3.845686802E0
6.890533335E-2,3.788785243E0,-5.268409277E-1,-5.754386719E-1,3.868279287E0
7.889133331E-2,4.117366603E0,-7.948397979E-1,3.627261758E-1,4.209043636E0
8.887633332E-2,4.294689265E0,-7.642742090E-1,1.233342673E0,4.533167226E0
9.886233334E-2,4.053788073E0,-9.825946965E-1,1.766308193E0,4.529738923E0
1.088483333E-1,3.818731173E0,-1.090317220E0,2.302629723E0,4.590599422E0
1.188343333E-1,3.207662639E0,-1.172356360E0,2.791527118E0,4.410911776E0
1.288203333E-1,2.273995616E0,-1.213506140E0,2.827954687E0,3.826353476E0
1.388053334E-1,1.539905173E0,-1.166458639E0,2.419361198E0,3.096004248E0
1.487913333E-1,1.014698907E0,-1.197665375E0,1.750749045E0,2.351412010E0
1.587773333E-1,6.029911906E-1,-9.923105762E-1,7.416424146E-1,1.377792483E0
1.687633333E-1,8.426480949E-2,-6.928977592E-1,-4.561585423E-1,8.338396000E-1
1.787493333E-1,-7.942495215E-1,-3.354107617E-1,-1.318314995E0,1.575210179E0
1.887343333E-1,-1.663279669E0,-1.651326060E-1,-1.765960284E0,2.431539380E0
1.987203333E-1,-2.252288997E0,5.108317629E-2,-1.618592323E0,2.774032503E0
2.087063333E-1,-2.881872155E0,2.162312043E-1,-1.067853313E0,3.080950138E0
2.186923333E-1,-3.551623930E0,1.616603100E-1,-5.766784278E-1,3.601766873E0
2.286783333E-1,-3.696131433E0,1.735110082E-1,-3.963184297E-1,3.721365601E0
2.386633334E-1,-3.518011796E0,4.055128840E-1,-3.257431215E-1,3.556255935E0
2.486493333E-1,-3.343466561E0,5.057328446E-1,-3.229651093E-1,3.396886931E0
2.586353333E-1,-3.168723106E0,4.530253118E-1,-4.668194783E-1,3.234804242E0
2.686213334E-1,-2.920606450E0,3.599526952E-1,-7.837017292E-1,3.045274435E0
2.786073333E-1,-2.593340714E0,1.723498973E-1,-1.514500190E0,3.008127552E0
2.885923333E-1,-2.132982994E0,2.112354894E-1,-2.584217888E0,3.357442327E0
2.985783333E-1,-1.851265898E0,5.360918806E-1,-3.285759805E0,3.809304061E0
3.085643333E-1,-2.002105935E0,5.906863099E-1,-3.471162150E0,4.050469746E0
3.185503333E-1,-2.451450425E0,3.788327698E-1,-3.469078202E0,4.264695420E0
3.285363333E-1,-2.974795521E0,3.283077103E-1,-3.185757215E0,4.371068906E0
3.385213333E-1,-3.611618117E0,2.961069475E-1,-2.568140969E0,4.441487677E0
3.485073333E-1,-4.110037118E0,2.637332533E-1,-1.494054816E0,4.381114029E0
3.584933333E-1,-4.445645077E0,1.439963101E-1,-2.198500460E-1,4.453406464E0
3.684793333E-1,-4.349117487E0,2.872590870E-3,9.188647968E-1,4.445125834E0
3.784653333E-1,-3.315745497E0,-6.128408253E-2,2.030785359E0,3.888703269E0
3.884501667E-1,-2.016122881E0,-2.496613441E-1,2.965712457E0,3.594792432E0
3.984361666E-1,-8.384316677E-1,-6.451623331E-1,3.274592208E0,3.441243413E0
4.084221667E-1,6.451349974E-2,-7.738487323E-1,2.712608126E0,2.821568127E0
4.184081667E-1,4.059037703E-1,-4.537148447E-1,1.840350900E0,1.938428866E0
4.283941666E-1,-1.397075236E-2,-2.293507482E-1,1.091959337E0,1.115872816E0
4.383791666E-1,-9.659430689E-1,-1.695249613E-1,7.253254670E-1,1.219787587E0
4.483651667E-1,-1.977147095E0,-1.243508349E-1,8.388374645E-1,2.151330300E0
4.583511666E-1,-2.788267588E0,-4.126950189E-2,1.238567744E0,3.051260292E0
4.683371666E-1,-3.510904505E0,-1.887144998E-2,1.688495201E0,3.895872511E0
4.783231667E-1,-4.241479602E0,7.828690857E-3,2.129610320E0,4.746098463E0
4.883081667E-1,-4.604004634E0,6.250556588E-2,2.486450688E0,5.232896200E0
4.982941666E-1,-4.169217373E0,1.260023810E-1,3.189252096E0,5.250674150E0
5.082801667E-1,-3.709623883E0,1.061160006E-1,4.343039891E0,5.712667105E0
5.182661667E-1,-3.709688787E0,-5.838430211E-2,5.875339006E0,6.948727082E0
5.282521666E-1,-3.991594748E0,-4.204713041E-1,7.562249027E0,8.561380444E0
5.382371666E-1,-4.194572654E0,-1.714604481E0,8.449213169E0,9.587674976E0
5.482231667E-1,-4.382510936E0,-2.667860554E0,8.393166438E0,9.837129911E0
5.582091666E-1,-4.218585999E0,-2.862902326E0,8.166300318E0,9.627104364E0
5.681951666E-1,-3.455705035E0,-3.328222870E0,8.084201902E0,9.400706630E0
5.781811667E-1,-2.927574577E0,-3.897381194E0,8.192502860E0,9.532962614E0
5.881661667E-1,-2.183067319E0,-4.764691967E0,8.496071586E0,9.982550018E0
5.981521666E-1,-2.735970676E-2,-6.239142823E0,8.374465873E0,1.044314753E1
6.081381667E-1,4.023877226E0,-6.702756858E0,7.826867695E0,1.106247691E1
6.181241667E-1,8.334431157E0,-5.810009819E0,7.182651295E0,1.244224403E1
6.281101666E-1,1.064540106E1,-4.715257560E0,6.329646027E0,1.325226910E1
6.380951667E-1,1.112508909E1,-4.424981017E0,6.397729252E0,1.357494029E1
6.480811667E-1,1.035832148E1,-5.287496197E0,7.591495045E0,1.388824096E1
6.580671666E-1,9.361241401E0,-6.447859771E0,8.035710357E0,1.392050204E1
6.680531666E-1,9.500887529E0,-7.292702326E0,5.903685722E0,1.335304745E1
6.780391667E-1,1.019171793E1,-6.389829664E0,2.392610625E0,1.226481240E1
6.880241667E-1,1.005051118E1,-5.549395325E0,-2.801725540E-1,1.148420917E1
6.980101666E-1,8.891652097E0,-5.280777161E0,-1.155402796E0,1.040591371E1
7.079961667E-1,7.247600997E0,-5.664742763E0,-1.414399366E0,9.306855342E0
7.179821667E-1,6.479927655E0,-5.659545173E0,-1.561905906E0,8.744110249E0
7.279681666E-1,6.307794982E0,-5.146146775E0,-2.281864214E0,8.454466775E0
7.379531667E-1,6.152866572E0,-4.380595388E0,-2.803104313E0,8.056350091E0
7.479391667E-1,5.634897990E0,-4.184209049E0,-2.405001898E0,7.419145156E0
7.579251666E-1,4.592687348E0,-4.446357268E0,-1.514270541E0,6.569313914E0
7.679111667E-1,3.377761066E0,-4.762097558E0,-1.057235647E0,5.933345615E0
7.778971667E-1,2.518917353E0,-4.935879146E0,-1.286452932E0,5.688831929E0
7.878821667E-1,2.346697556E0,-4.643920359E0,-2.025219833E0,5.583413033E0
7.978681666E-1,2.466507005E0,-4.357076425E0,-2.716169665E0,5.696081936E0
8.078541667E-1,2.053607626E0,-4.289111314E0,-3.275054723E0,5.774059541E0
8.178401667E-1,1.243080626E0,-4.136018344E0,-3.937035549E0,5.843983752E0
8.278261666E-1,3.467702937E-1,-3.952194455E0,-4.612769610E0,6.084220092E0
8.378111667E-1,-6.481346190E-1,-3.558550542E0,-5.034361460E0,6.199044745E0
8.477971667E-1,-1.589738653E0,-3.133548011E0,-5.430208604E0,6.467886642E0
8.577831666E-1,-2.430384661E0,-2.829958820E0,-5.763033873E0,6.864983318E0
8.677691667E-1,-3.043899086E0,-2.374567725E0,-6.095408907E0,7.215116303E0
8.777551667E-1,-3.324960709E0,-1.805121718E0,-6.219822453E0,7.280111227E0
8.877401667E-1,-3.521332430E0,-1.394282167E0,-5.810337263E0,6.935692031E0
8.977261666E-1,-3.757503809E0,-1.254685448E0,-4.979414005E0,6.362989414E0
9.077121667E-1,-3.884618184E0,-1.236815334E0,-4.386520956E0,5.988450276E0
9.176981667E-1,-3.528892295E0,-1.158383488E0,-3.965985113E0,5.433596512E0
9.276841666E-1,-2.929399493E0,-8.182658634E-1,-3.801699404E0,4.868660881E0
9.376691667E-1,-2.543409585E0,-5.194749708E-1,-3.597973055E0,4.436687578E0
9.476551667E-1,-2.522111687E0,-3.427001565E-1,-3.192214880E0,4.082735186E0
9.576411666E-1,-2.471671266E0,-4.013848959E-1,-2.643509824E0,3.641210358E0
9.676271667E-1,-2.431520190E0,-5.630617243E-1,-1.889342966E0,3.130326786E0
9.776131667E-1,-2.047434136E0,-6.591768665E-1,-1.070338672E0,2.402524829E0
9.875981667E-1,-1.387978138E0,-6.535462902E-1,-5.428005373E-1,1.627340925E0
9.975841666E-1,-6.492455900E-1,-5.440897753E-1,-3.240971303E-1,9.069688360E-1
1.007570167E0,1.145715129E-1,-4.978080402E-1,-4.061066687E-1,6.525811082E-1
1.017556167E0,9.254733199E-1,-5.278378049E-1,-4.525569499E-1,1.157549743E0
1.027542167E0,1.740468763E0,-4.830178736E-1,-2.408877432E-1,1.822241665E0
1.037527167E0,2.242519469E0,-6.526524702E-1,1.286107508E-1,2.339100156E0
1.047513167E0,2.566456971E0,-7.758677758E-1,3.740908972E-1,2.707141701E0
1.057499167E0,2.495458324E0,-7.155749425E-1,5.301598804E-1,2.649609262E0
1.067485167E0,2.060882147E0,-7.552181876E-1,7.156908636E-1,2.308636642E0
1.077471167E0,1.619612662E0,-8.840414116E-1,4.890679877E-1,1.908890225E0
1.087456167E0,1.579461002E0,-8.443082656E-1,9.167980984E-2,1.793309424E0
1.097442167E0,1.614025063E0,-8.107965571E-1,-5.765354633E-2,1.807150213E0
1.107428167E0,1.531389872E0,-8.899400827E-1,-2.466763406E-1,1.788294581E0
1.117414167E0,1.467192122E0,-9.717366363E-1,-7.007580981E-1,1.894198175E0
1.127400167E0,1.502432122E0,-9.114981821E-1,-1.285619996E0,2.177372268E0
1.137385167E0,1.411764611E0,-7.029671761E-1,-1.947278348E0,2.505820252E0
1.147371167E0,1.295525472E0,-4.876756194E-1,-2.530146638E0,2.884069308E0
1.157357167E0,1.216303886E0,-3.587820826E-1,-2.696175696E0,2.979510548E0
1.167343167E0,1.389397842E0,-2.553813829E-1,-2.433673135E0,2.813967118E0
1.177329167E0,1.623452529E0,-1.343647765E-1,-1.936707459E0,2.530708950E0
1.187314167E0,1.837158321E0,-5.923128591E-1,-9.505172369E-1,2.151619910E0
1.197300167E0,1.798161485E0,-1.218564712E0,7.439085031E-1,2.296014927E0
1.207286167E0,1.617992399E0,-1.743416929E0,1.686193153E0,2.915587306E0
1.217272167E0,1.459885442E0,-1.316855384E0,1.463044108E0,2.450687998E0
1.227258167E0,7.123861635E-1,-7.058187901E-1,8.620795619E-1,1.322442960E0
1.237243167E0,-1.286030763E-1,-7.863455477E-1,3.145538896E-1,8.566342400E-1
1.247229167E0,-1.197360077E0,-5.481456234E-1,4.371571380E-1,1.387530591E0
1.257215167E0,-2.686936510E0,-3.634321905E-1,1.305913051E0,3.009504887E0
