"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.248418750E-1,-1.075269512E1,-1.280962046E1,5.954877511E0,1.775295454E1
6.348278750E-1,-9.956542919E0,-1.326377955E1,5.601615053E0,1.750539020E1
6.448138750E-1,-8.916167718E0,-1.356183084E1,5.313906316E0,1.707802397E1
6.547988750E-1,-7.862942677E0,-1.420381302E1,5.266108836E0,1.706769094E1
6.647848750E-1,-6.969516191E0,-1.467067811E1,5.326514082E0,1.709311862E1
6.747698750E-1,-5.975662608E0,-1.451058602E1,5.634513828E0,1.667373372E1
6.847558750E-1,-4.847087422E0,-1.411917574E1,6.502376286E0,1.628269872E1
6.947408750E-1,-3.947024347E0,-1.410392620E1,7.655065974E0,1.652573056E1
7.047268749E-1,-3.155708959E0,-1.395775751E1,8.453636588E0,1.662051339E1
7.147128750E-1,-2.882339932E0,-1.389600155E1,9.157812091E0,1.689000488E1
7.246978750E-1,-2.370140798E0,-1.408186583E1,9.406156204E0,1.709948207E1
7.346838750E-1,-5.293665594E-1,-1.411577383E1,9.339844100E0,1.693422533E1
7.446688749E-1,2.076076137E0,-1.385619839E1,9.385517871E0,1.686393405E1
7.546548750E-1,6.709929637E0,-1.315754266E1,8.626726450E0,1.710451676E1
7.646398750E-1,1.318642322E1,-1.174842683E1,6.668652973E0,1.887798249E1
7.746258750E-1,1.894666271E1,-9.651814690E0,5.067299995E0,2.185889027E1
7.846118750E-1,2.202633740E1,-7.450291804E0,5.008840118E0,2.378560209E1
7.945968750E-1,2.179919412E1,-5.977698609E0,6.315992194E0,2.346975719E1
8.045828750E-1,2.024016739E1,-5.532702693E0,6.898104147E0,2.208753078E1
8.145678749E-1,1.974753947E1,-5.235050765E0,5.430357708E0,2.113905997E1
8.245538750E-1,2.031731555E1,-5.215237475E0,3.149991551E0,2.121118714E1
8.345398750E-1,2.125519023E1,-5.521559654E0,1.062713903E0,2.198636153E1
8.445248750E-1,2.268494906E1,-5.462325021E0,-5.665776551E-1,2.334019963E1
8.545108750E-1,2.388814700E1,-5.067148553E0,-1.182765427E0,2.444828206E1
8.644958750E-1,2.458744826E1,-4.747686218E0,-7.777662206E-1,2.505370345E1
8.744818750E-1,2.480627680E1,-4.318506436E0,2.539363897E-1,2.518065429E1
8.844668750E-1,2.452007431E1,-3.987738510E0,1.372999618E0,2.488013726E1
8.944528750E-1,2.358955308E1,-4.019300026E0,2.084577111E0,2.402014257E1
9.044388750E-1,2.219554179E1,-4.370142613E0,2.321919980E0,2.274052625E1
9.144238750E-1,2.028469978E1,-5.193852453E0,2.188292391E0,2.105311787E1
9.244098749E-1,1.809997653E1,-5.886210149E0,1.806635562E0,1.911859180E1
9.343948750E-1,1.616115443E1,-6.500127447E0,1.539410498E0,1.748726262E1
9.443808750E-1,1.441978578E1,-7.093767770E0,1.732646504E0,1.616334826E1
9.543668750E-1,1.276576517E1,-7.822137297E0,2.599780253E0,1.519570498E1
9.643518750E-1,1.157639356E1,-8.532265266E0,3.682011577E0,1.484485257E1
9.743378750E-1,1.056265126E1,-9.194637855E0,4.726043626E0,1.477993421E1
9.843228750E-1,9.728478119E0,-9.900140676E0,5.804331588E0,1.504481097E1
9.943088749E-1,9.212536767E0,-1.045852638E1,6.734845793E0,1.547933318E1
1.004293875E0,8.506013022E0,-1.097688322E1,7.896484644E0,1.597493951E1
1.014279875E0,7.508514284E0,-1.223515608E1,9.427624841E0,1.717431050E1
1.024265875E0,6.368589653E0,-1.360751631E1,1.033141610E1,1.823352936E1
1.034250875E0,5.778840652E0,-1.419461652E1,1.040694692E1,1.852529842E1
1.044236875E0,5.380821851E0,-1.505332691E1,1.074014115E1,1.925893369E1
1.054221875E0,5.055683917E0,-1.632539570E1,1.102869189E1,2.033987535E1
1.064207875E0,4.539903948E0,-1.725598241E1,1.112014936E1,2.102468498E1
1.074193875E0,3.767077455E0,-1.792107863E1,1.156382088E1,2.165820595E1
1.084178875E0,2.963258380E0,-1.867026132E1,1.208531182E1,2.243689640E1
1.094164875E0,1.833321085E0,-1.933478919E1,1.216928486E1,2.291913247E1
1.104149875E0,5.032188343E-1,-1.952360982E1,1.197928660E1,2.291130457E1
1.114135875E0,-8.088609825E-1,-1.972593284E1,1.212734980E1,2.316979274E1
1.124120875E0,-2.112151411E0,-1.944676337E1,1.153687925E1,2.270985187E1
1.134106875E0,-2.752085018E0,-1.834889718E1,1.014237679E1,2.114530223E1
1.144092875E0,-3.689725224E0,-1.704120716E1,8.919347434E0,1.958498334E1
1.154077875E0,-5.254223201E0,-1.581174353E1,7.675130695E0,1.834463753E1
1.164063875E0,-6.442363388E0,-1.468862204E1,6.406552116E0,1.727146703E1
1.174048875E0,-7.610415466E0,-1.356077366E1,5.412599130E0,1.646539508E1
1.184034875E0,-9.142828016E0,-1.258275902E1,4.540443938E0,1.620286270E1
1.194020875E0,-1.126711679E1,-1.150101009E1,3.341977568E0,1.644353879E1
1.204005875E0,-1.387075094E1,-1.061952830E1,2.307750715E0,1.762094850E1
1.213991875E0,-1.599123200E1,-9.851912842E0,1.883791327E0,1.887666171E1
1.223976875E0,-1.802960178E1,-9.156646741E0,1.591700686E0,2.028408812E1
1.233962875E0,-1.907399636E1,-8.205206521E0,8.284732747E-1,2.078049853E1
1.243947875E0,-1.853832825E1,-7.082834646E0,-7.310510606E-2,1.984544042E1
1.253933875E0,-1.693788920E1,-6.228151227E0,-5.159887147E-1,1.805403563E1
1.263919875E0,-1.486191246E1,-5.507081949E0,-6.116026774E-1,1.586122478E1
1.273904875E0,-1.273024919E1,-4.658374969E0,-5.847247812E-1,1.356840465E1
1.283890875E0,-1.071004319E1,-3.796733363E0,-4.404377183E-1,1.137163994E1
1.293875875E0,-8.928654447E0,-2.986184143E0,-3.120998132E-1,9.419956065E0
1.303861875E0,-7.520620360E0,-2.198549577E0,-1.962123844E-1,7.837847290E0
1.313847875E0,-6.332138110E0,-1.612135828E0,3.863869339E-2,6.534251902E0
1.323832875E0,-5.332681725E0,-1.103677157E0,4.074234617E-1,5.460914898E0
1.333818875E0,-4.532411326E0,-6.073801106E-1,8.931952277E-1,4.659341234E0
1.343803875E0,-4.001740837E0,-3.004012889E-1,1.388958131E0,4.246572188E0
1.353789875E0,-3.609002658E0,-1.228570175E-1,1.663917308E0,3.976004884E0
1.363774875E0,-3.160632314E0,5.206477761E-2,1.621515931E0,3.552692117E0
1.373760875E0,-2.767863729E0,1.911554199E-1,1.412109597E0,3.113143673E0
1.383746875E0,-2.589064645E0,2.377191371E-1,1.103658738E0,2.824505043E0
1.393731875E0,-2.537236680E0,2.108915269E-1,7.348698771E-1,2.649920554E0
1.403717875E0,-2.474366832E0,7.120212972E-2,3.327743983E-1,2.497658857E0
1.413702875E0,-2.402855385E0,-7.756156147E-2,-2.786519855E-2,2.404268343E0
1.423688875E0,-2.428792464E0,-2.148781586E-1,-2.812963888E-1,2.454451693E0
1.433674875E0,-2.566049420E0,-4.763972175E-1,-4.451993984E-1,2.647596351E0
1.443660458E0,-2.778820826E0,-9.174731594E-1,-5.131946227E-1,2.971021862E0
1.453646458E0,-3.224188040E0,-1.422938055E0,-4.247288811E-1,3.549723348E0
1.463631458E0,-3.948578537E0,-1.842062380E0,-2.835116065E-1,4.366330852E0
1.473617458E0,-4.822977598E0,-2.410544474E0,-2.389783350E-1,5.397124069E0
1.483602458E0,-5.807465696E0,-3.026112440E0,-3.057123148E-1,6.555720733E0
1.493588458E0,-6.825453662E0,-3.284298002E0,-4.172774819E-1,7.586010252E0
1.503574458E0,-7.685959153E0,-3.389712190E0,-5.018340674E-1,8.415221582E0
1.513559458E0,-8.119305076E0,-3.615603579E0,-4.363277104E-1,8.898656417E0
1.523545458E0,-8.422961510E0,-3.654499258E0,-1.251526344E-1,9.182445677E0
1.533530458E0,-8.426342370E0,-3.625802293E0,4.913038167E-1,9.186461095E0
1.543516458E0,-8.080019388E0,-3.933307364E0,1.282750475E0,9.077613613E0
1.553502458E0,-7.616018268E0,-4.309939388E0,2.175862088E0,9.017410250E0
1.563487458E0,-7.179354050E0,-4.636100001E0,3.218167162E0,9.131984871E0
1.573473458E0,-7.042105865E0,-5.220593525E0,4.141024438E0,9.695046940E0
1.583458458E0,-7.304328929E0,-5.948882360E0,4.644611208E0,1.050308696E1
1.593444458E0,-8.110966362E0,-6.564504122E0,4.652668086E0,1.142487680E1
1.603429458E0,-9.075057617E0,-7.158303489E0,4.289679955E0,1.232880098E1
1.613415458E0,-9.523203428E0,-7.768004360E0,3.889538324E0,1.289037640E1
1.623401458E0,-9.614977816E0,-8.531494603E0,3.905680147E0,1.343460219E1
1.633386458E0,-9.640768130E0,-9.379325670E0,4.333553953E0,1.413137821E1
1.643372458E0,-9.277351983E0,-1.020060219E1,4.872315234E0,1.462398717E1
1.653357458E0,-8.518083429E0,-1.102812003E1,5.592312133E0,1.501503019E1
1.663343458E0,-7.778479646E0,-1.177709456E1,6.466811181E0,1.552495890E1
1.673328458E0,-6.964300475E0,-1.242700089E1,7.385212294E0,1.604597123E1
1.683314458E0,-6.004853663E0,-1.299478892E1,8.437684214E0,1.661677831E1
1.693300458E0,-4.720055200E0,-1.352343568E1,9.467810415E0,1.716978939E1
1.703285458E0,-3.467311174E0,-1.434137929E1,1.002512491E1,1.783817637E1
1.713271458E0,-2.646053363E0,-1.500317418E1,9.807863427E0,1.811880291E1
1.723256458E0,-2.376615420E0,-1.545812732E1,8.924625131E0,1.800696906E1
