"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.277708300E-3,-3.589868814E-2,2.135140032E-1,1.050423056E-1,2.406466940E-1
1.426270831E-2,2.240687756E-2,2.419390726E-1,6.571393311E-2,2.517040008E-1
2.424870833E-2,5.010071158E-2,2.480669546E-1,-6.538064182E-2,2.613846277E-1
3.423370834E-2,5.948222192E-2,2.925215811E-1,-1.449606621E-1,3.318442461E-1
4.421970830E-2,7.855781738E-2,3.543395144E-1,-1.266740799E-1,3.844140276E-1
5.420470831E-2,2.469097358E-2,3.730424184E-1,-1.014737499E-1,3.873850952E-1
6.419070833E-2,2.069730702E-2,3.691358936E-1,-8.454021335E-2,3.792581365E-1
7.417570835E-2,6.691809865E-2,3.593862462E-1,-1.030723786E-1,3.798162992E-1
8.416170831E-2,1.413073675E-1,3.638529342E-1,-1.310080361E-1,4.117278657E-1
9.414670832E-2,2.711849267E-1,3.680173212E-1,-1.247035682E-1,4.738449041E-1
1.041327083E-1,4.538587593E-1,4.283231646E-1,-1.010761392E-1,6.321905509E-1
1.141177083E-1,6.481419280E-1,5.024103105E-1,-1.104889870E-1,8.274731991E-1
1.241037917E-1,7.753522707E-1,5.491114372E-1,-1.046347547E-1,9.558467168E-1
1.340887917E-1,8.013932110E-1,5.875855315E-1,-6.319202900E-2,9.957314236E-1
1.440747916E-1,7.589715884E-1,6.443239886E-1,-2.442615410E-2,9.958854910E-1
1.540597916E-1,7.433538947E-1,6.408905035E-1,4.708294988E-2,9.826151100E-1
1.640457917E-1,7.250735982E-1,6.783302253E-1,2.249634361E-1,1.018072770E0
1.740307917E-1,6.928968090E-1,8.059047765E-1,4.139056849E-1,1.140572844E0
1.840167916E-1,6.765446319E-1,9.255867559E-1,5.339876139E-1,1.264739599E0
1.940017916E-1,7.005317377E-1,1.068535391E0,5.542049468E-1,1.392715233E0
2.039877917E-1,7.300948215E-1,1.282820057E0,4.923028135E-1,1.555965234E0
2.139727917E-1,7.516370603E-1,1.505887826E0,3.660064638E-1,1.722387049E0
2.239587916E-1,8.494125925E-1,1.650619862E0,2.457233906E-1,1.872545771E0
2.339447917E-1,9.961169674E-1,1.816732827E0,2.081047440E-1,2.082324365E0
2.439297917E-1,1.202885257E0,1.940216081E0,2.558741752E-1,2.297137997E0
2.539157916E-1,1.410428522E0,2.006324117E0,3.743983877E-1,2.480890814E0
2.639007916E-1,1.738340376E0,2.132260278E0,5.612356389E-1,2.807729794E0
2.738867917E-1,2.270283950E0,2.297420731E0,7.852588427E-1,3.323997996E0
2.838717917E-1,3.003621125E0,2.399741158E0,9.813230002E-1,3.967806991E0
2.938577916E-1,3.622441021E0,2.494450264E0,1.100621402E0,4.533842580E0
3.038427916E-1,3.898762306E0,2.531612828E0,1.174850636E0,4.794755994E0
3.138287917E-1,3.932885195E0,2.477796224E0,1.291281563E0,4.824361943E0
3.238137917E-1,3.911147878E0,2.267447904E0,1.398641120E0,4.732292754E0
3.337997916E-1,3.848501102E0,1.916177593E0,1.183395756E0,4.459049542E0
