"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.333541681E-3,2.343042535E-1,3.783815110E-1,4.336419381E-2,4.471593724E-1
1.331854169E-2,1.847716857E-1,5.078137225E-1,-7.578101121E-2,5.456721674E-1
2.330454171E-2,2.568370837E-1,5.292279804E-1,-5.149408937E-2,5.905075648E-1
3.328954172E-2,3.057649032E-1,5.663040054E-1,3.063867912E-3,6.435851069E-1
4.327554168E-2,2.961786490E-1,6.074315661E-1,9.973011017E-2,6.831112607E-1
5.326054170E-2,3.382147940E-1,6.224279201E-1,2.418526069E-1,7.485308584E-1
6.324554171E-2,4.034415444E-1,6.324009311E-1,3.992502967E-1,8.497628003E-1
7.323154167E-2,4.474423903E-1,6.249264354E-1,5.092246556E-1,9.219802016E-1
8.321654168E-2,4.330569242E-1,6.832822323E-1,4.635215025E-1,9.323438699E-1
9.320254170E-2,4.019923120E-1,6.442871511E-1,3.427707982E-1,8.331839965E-1
1.031875417E-1,4.271324887E-1,6.365600556E-1,1.490876269E-1,7.809468534E-1
1.131735417E-1,3.889447619E-1,5.403955775E-1,3.455455944E-2,6.667079013E-1
1.231585417E-1,4.028865705E-1,4.874771065E-1,-2.847827911E-2,6.330580782E-1
1.331435417E-1,4.798984937E-1,5.135609508E-1,-6.137471437E-2,7.055595439E-1
1.431295417E-1,4.432892227E-1,5.933362681E-1,-8.096288681E-2,7.450558711E-1
1.531145417E-1,5.879848963E-1,6.748411918E-1,-3.759525776E-2,8.958517041E-1
1.631005417E-1,9.027203420E-1,7.091392046E-1,9.273786351E-2,1.151686910E0
1.730855417E-1,1.035065271E0,7.218843806E-1,2.868048314E-1,1.294115213E0
1.830715417E-1,1.036129464E0,7.760272586E-1,4.886528353E-1,1.383677768E0
1.930565417E-1,1.107179201E0,9.273800969E-1,6.070661151E-1,1.566655321E0
2.030415417E-1,1.333566872E0,1.092242342E0,6.831698196E-1,1.854215451E0
2.130275417E-1,1.653270843E0,1.238487638E0,7.242197585E-1,2.188983867E0
2.230125417E-1,1.982702242E0,1.336881659E0,7.430875540E-1,2.504104604E0
2.329985417E-1,2.251658375E0,1.422094302E0,8.199223065E-1,2.786501432E0
2.429835417E-1,2.307661545E0,1.545786302E0,9.348187785E-1,2.930638709E0
2.529695417E-1,2.352360146E0,1.627957808E0,1.217846382E0,3.109179103E0
2.629545417E-1,2.823085418E0,1.931621259E0,1.504549252E0,3.736929277E0
2.729395417E-1,3.506485472E0,2.238297195E0,1.478217047E0,4.414809207E0
2.829255417E-1,4.006917669E0,2.292504977E0,1.462801594E0,4.842598144E0
2.929105417E-1,4.215356289E0,2.351704527E0,1.453937069E0,5.041197857E0
3.028965417E-1,4.085724688E0,2.235778799E0,1.567599048E0,4.914185572E0
3.128815417E-1,3.750954635E0,2.028188025E0,1.707597616E0,4.593375334E0
3.228675417E-1,3.387560122E0,1.777826623E0,1.700915272E0,4.186805924E0
3.328525417E-1,3.232272693E0,1.504496189E0,1.416058952E0,3.836185410E0
3.428375417E-1,2.789608647E0,1.246831614E0,1.240843627E0,3.297908183E0
3.528235417E-1,2.414779904E0,1.152732373E0,1.410232641E0,3.024683456E0
3.628085417E-1,2.231280975E0,1.030536091E0,1.426439076E0,2.841715654E0
3.727945417E-1,1.746526770E0,8.366476822E-1,1.601277256E0,2.512851757E0
3.827795417E-1,1.107452266E0,6.843019867E-1,1.894291757E0,2.298491025E0
3.927655417E-1,3.554936817E-1,5.083054733E-1,2.236206815E0,2.320640242E0
4.027505417E-1,-2.215929548E-1,2.901195449E-1,2.510557297E0,2.536960923E0
4.127355417E-1,-6.695541394E-1,-6.610511184E-2,2.681011819E0,2.764144896E0
4.227215417E-1,-1.207110455E0,-5.699585152E-1,2.797695346E0,3.099849611E0
4.327065417E-1,-2.001776883E0,-1.088611806E0,2.661489135E0,3.503671042E0
4.426925417E-1,-2.963425026E0,-1.538939797E0,2.351546360E0,4.084114821E0
4.526775417E-1,-4.366655626E0,-2.039198332E0,1.986580701E0,5.212726165E0
4.626635417E-1,-6.543002740E0,-2.575693817E0,1.562530389E0,7.203234323E0
4.726485417E-1,-9.077080169E0,-3.193620551E0,1.045426610E0,9.679127720E0
4.826335417E-1,-1.177336170E1,-4.043748989E0,6.081648070E-1,1.246329876E1
4.926195417E-1,-1.465524263E1,-5.016588848E0,1.362108886E-2,1.549007700E1
5.026045417E-1,-1.702676804E1,-6.025367450E0,-5.727742419E-1,1.807052720E1
5.125905417E-1,-1.895395770E1,-7.108488720E0,-1.306571740E0,2.028522255E1
5.225755417E-1,-2.025891590E1,-7.985199770E0,-1.645311175E0,2.183790598E1
5.325615417E-1,-2.011560298E1,-8.767415721E0,-1.587458239E0,2.200057012E1
5.425465417E-1,-1.898784465E1,-9.589827772E0,-1.481935292E0,2.132367636E1
5.525315417E-1,-1.732458428E1,-1.034238665E1,-1.195913183E0,2.021228315E1
5.625168334E-1,-1.558656024E1,-1.089364577E1,-3.008860230E-1,1.901848865E1
5.725018334E-1,-1.412196136E1,-1.145270975E1,1.016696901E0,1.821065693E1
5.824878333E-1,-1.299992394E1,-1.201948036E1,2.535380189E0,1.788558311E1
5.924728333E-1,-1.199866661E1,-1.253865698E1,4.055913244E0,1.782235539E1
6.024588334E-1,-1.119677127E1,-1.309021197E1,5.402617933E0,1.805296698E1
6.124438334E-1,-1.038684069E1,-1.371065183E1,6.329786945E0,1.832851974E1
6.224288334E-1,-9.540423478E0,-1.444042060E1,6.598446624E0,1.852255180E1
6.324148334E-1,-9.113399565E0,-1.516831592E1,6.435935544E0,1.882958114E1
6.423998334E-1,-8.888789885E0,-1.572744071E1,6.681537312E0,1.926151390E1
6.523858334E-1,-8.313717980E0,-1.592346745E1,7.637579291E0,1.951940931E1
6.623708333E-1,-7.219562429E0,-1.599090689E1,9.043311914E0,1.973860875E1
6.723568334E-1,-5.230646058E0,-1.584115502E1,9.745169581E0,1.932020137E1
6.823418334E-1,-2.692430554E0,-1.534595433E1,9.459461761E0,1.822714770E1
6.923268334E-1,-8.949795055E-1,-1.479022560E1,9.580466380E0,1.764474703E1
7.023128333E-1,3.955401653E-1,-1.421939000E1,1.040845083E1,1.762621209E1
7.122978334E-1,1.714078524E0,-1.358009403E1,1.147202427E1,1.785957334E1
7.222838334E-1,3.844791629E0,-1.275372459E1,1.249207689E1,1.826176055E1
7.322688334E-1,7.106062710E0,-1.188617437E1,1.236606471E1,1.856601263E1
7.422548333E-1,1.125181813E1,-1.108061049E1,1.125928853E1,1.939471367E1
7.522398334E-1,1.557181122E1,-9.771744007E0,9.709396316E0,2.079039832E1
7.622248334E-1,1.937658158E1,-8.195055755E0,8.272613808E0,2.260634849E1
7.722108334E-1,2.237594710E1,-6.915255200E0,6.507601942E0,2.430746071E1
7.821958333E-1,2.528928722E1,-6.153532569E0,4.172419308E0,2.635949723E1
7.921818334E-1,2.851995573E1,-5.016726258E0,1.972391555E0,2.902491594E1
8.021668334E-1,3.093690466E1,-4.142871573E0,5.051848143E-1,3.121715340E1
