"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.976786250E-1,9.220412382E0,7.808050185E-1,6.035653871E-1,9.273076736E0
7.076636250E-1,8.746216641E0,4.411028391E-1,6.777706468E-1,8.783521520E0
7.176496250E-1,8.266475986E0,-1.687506437E-3,7.173083496E-1,8.297539354E0
7.276346250E-1,7.735932382E0,-4.922700691E-1,6.816415036E-1,7.781491809E0
7.376206250E-1,7.247816759E0,-8.790435040E-1,7.424712574E-1,7.338584934E0
7.476056250E-1,6.968793476E0,-1.236044671E0,8.943471292E-1,7.133845087E0
7.575906250E-1,6.881688673E0,-1.534415222E0,1.035175272E0,7.126265285E0
7.675766250E-1,6.836689087E0,-1.871935805E0,1.153888660E0,7.181637722E0
7.775616250E-1,6.671999334E0,-2.428712942E0,1.294075070E0,7.217260696E0
7.875466250E-1,6.347771226E0,-3.105563822E0,1.543424612E0,7.233317753E0
7.975326250E-1,5.904586194E0,-3.621725614E0,1.865575204E0,7.173660529E0
8.075176250E-1,5.161724927E0,-4.235794939E0,2.191665358E0,7.027713713E0
8.175036250E-1,4.464963693E0,-4.609581708E0,2.509582858E0,6.890729310E0
8.274886250E-1,3.876189130E0,-4.979256130E0,2.732329615E0,6.876296889E0
8.374736250E-1,3.320187042E0,-5.465384284E0,2.786248544E0,6.975474774E0
8.474596250E-1,2.721737968E0,-5.936148294E0,2.703351399E0,7.067801845E0
8.574446250E-1,2.202724197E0,-6.335989671E0,2.605968361E0,7.196376178E0
8.674296250E-1,1.720118259E0,-6.674578541E0,2.404856595E0,7.300146626E0
8.774156250E-1,1.297165324E0,-6.905306747E0,2.312628608E0,7.396901394E0
8.874006250E-1,9.435691367E-1,-7.102584786E0,2.280553268E0,7.519172599E0
8.973866250E-1,7.211329403E-1,-7.209511065E0,2.106687480E0,7.545542701E0
9.073716250E-1,5.273326785E-1,-7.302326843E0,1.777611446E0,7.534053326E0
9.173566250E-1,2.340323945E-1,-7.308775152E0,1.500584109E0,7.464899065E0
9.273426250E-1,-6.215254024E-2,-7.317081122E0,1.436147500E0,7.456947011E0
9.373276250E-1,-5.073387824E-1,-7.483264253E0,1.581344244E0,7.665330139E0
9.473126250E-1,-8.769458154E-1,-7.394059131E0,1.433880535E0,7.582688032E0
9.572986250E-1,-8.879277635E-1,-6.936327395E0,1.034840519E0,7.069083982E0
9.672836250E-1,-7.973032299E-1,-6.739986665E0,7.377107468E-1,6.826956117E0
9.772696250E-1,-8.046128342E-1,-6.713053805E0,4.978604458E-1,6.779406922E0
9.872546250E-1,-9.755898052E-1,-6.649842480E0,3.647596912E-1,6.730915993E0
9.972396250E-1,-1.380737823E0,-6.491256636E0,4.035869573E-1,6.648739135E0
1.007225625E0,-1.732514210E0,-6.158481068E0,3.890322143E-1,6.409355710E0
1.017210625E0,-2.023848222E0,-5.864495929E0,1.458362827E-1,6.205605720E0
1.027195625E0,-2.284476750E0,-5.644379250E0,-1.632643475E-1,6.091346845E0
1.037181625E0,-2.801581698E0,-5.513456583E0,-2.596475114E-1,6.189869169E0
1.047166625E0,-3.730944586E0,-5.190257585E0,-1.142037231E-1,6.393102830E0
1.057152625E0,-4.855979283E0,-4.793666675E0,2.221605733E-1,6.827087982E0
1.067137625E0,-5.722067111E0,-4.418819806E0,4.553375933E-1,7.243987357E0
1.077122625E0,-6.458592335E0,-3.749553350E0,3.443442839E-1,7.476037604E0
1.087108625E0,-6.942285708E0,-2.919093776E0,2.288307846E-3,7.531032105E0
1.097093625E0,-7.202652866E0,-2.286008136E0,-1.932905307E-1,7.559193259E0
1.107078625E0,-7.398324675E0,-1.762320977E0,-1.126474866E-1,7.606160180E0
1.117064625E0,-7.790724885E0,-1.282550501E0,1.503023860E-1,7.897019744E0
1.127049625E0,-8.348080312E0,-6.722362572E-1,2.822316509E-1,8.379856871E0
1.137034625E0,-8.851905064E0,-4.213445127E-2,2.468343616E-1,8.855446108E0
1.147020625E0,-9.282252535E0,5.414422292E-1,1.456070718E-1,9.299170566E0
1.157005625E0,-9.507158668E0,1.100620818E0,-1.343441650E-1,9.571597593E0
1.166991625E0,-9.371790948E0,1.603831027E0,-5.705309576E-1,9.525137538E0
1.176976625E0,-9.092321522E0,2.050553041E0,-1.008767199E0,9.375110116E0
1.186961625E0,-8.956707049E0,2.389008009E0,-1.245672112E0,9.353163071E0
1.196947625E0,-8.797144720E0,2.496097425E0,-1.014670256E0,9.200533316E0
1.206932625E0,-8.610303376E0,2.514812023E0,-3.549049401E-1,8.977057494E0
1.216917625E0,-8.080505292E0,2.342906222E0,4.544748366E-1,8.425575512E0
1.226903625E0,-7.576403967E0,2.139481004E0,1.114116484E0,7.951133980E0
1.236888625E0,-7.288284169E0,1.848490224E0,1.680609646E0,7.704573384E0
1.246874625E0,-7.122103377E0,1.503159515E0,2.217295458E0,7.609220998E0
1.256859625E0,-7.227504117E0,1.079387823E0,2.514382545E0,7.728131302E0
1.266844625E0,-7.404153764E0,5.467123246E-1,2.352060915E0,7.787976494E0
1.276830625E0,-7.482680701E0,-1.042617023E-1,1.957422390E0,7.735171840E0
1.286815625E0,-7.497547247E0,-6.945656043E-1,1.648050011E0,7.707898866E0
1.296800625E0,-7.400441952E0,-1.264985465E0,1.556866483E0,7.667500411E0
1.306786625E0,-7.130922148E0,-1.902009789E0,1.443018563E0,7.519973038E0
1.316771625E0,-6.720569816E0,-2.522703425E0,1.320244576E0,7.298844906E0
1.326757625E0,-6.158002181E0,-3.183884937E0,1.279856688E0,7.049549439E0
1.336742625E0,-5.589301987E0,-3.816429709E0,1.289195861E0,6.889663155E0
1.346727625E0,-5.242118880E0,-4.397963957E0,1.405267477E0,6.985461617E0
1.356713625E0,-4.982247566E0,-4.988089519E0,1.432661683E0,7.194188443E0
1.366698625E0,-4.667659763E0,-5.570652877E0,1.242909010E0,7.373197674E0
1.376683625E0,-4.329042826E0,-6.170666665E0,8.872725829E-1,7.589795223E0
1.386669625E0,-3.956659974E0,-6.766840587E0,6.319857788E-1,7.864139858E0
1.396654625E0,-3.568066593E0,-7.250380763E0,5.361493295E-1,8.098553978E0
1.406640625E0,-3.156906761E0,-7.703161077E0,3.409708790E-1,8.331927269E0
1.416625625E0,-2.639511498E0,-8.090987595E0,6.717500612E-2,8.510911449E0
1.426610625E0,-2.028540028E0,-8.462181709E0,-7.241776586E-3,8.701927738E0
1.436596625E0,-1.588397594E0,-8.881347549E0,1.210660154E-1,9.023081413E0
1.446581625E0,-1.019972730E0,-9.145808927E0,3.272480486E-1,9.208325395E0
1.456566625E0,-1.933802490E-1,-9.134626127E0,3.753642015E-1,9.144380169E0
1.466552625E0,5.299965969E-1,-8.929367808E0,2.602759409E-1,8.948868610E0
1.476537625E0,6.569511969E-1,-8.713645311E0,4.005605847E-1,8.747550987E0
1.486523625E0,4.735481617E-1,-8.452049069E0,8.626964432E-1,8.509149574E0
1.496508625E0,4.704519148E-1,-8.031153038E0,1.436638666E0,8.172189105E0
1.506493667E0,5.747774979E-1,-7.543004671E0,2.260607246E0,7.895418530E0
1.516479667E0,5.263879877E-1,-7.182189365E0,3.018293836E0,7.808394590E0
1.526464667E0,4.571815127E-1,-6.987436738E0,3.303724791E0,7.742601927E0
1.536449667E0,4.766071326E-1,-6.824930336E0,2.995588513E0,7.468626312E0
1.546435667E0,7.849787611E-1,-6.602669483E0,2.471619810E0,7.093683137E0
1.556420667E0,1.505722350E0,-6.320501567E0,1.851112116E0,6.755927465E0
1.566405667E0,2.305230565E0,-5.898477607E0,1.354109018E0,6.476089659E0
1.576391667E0,3.226833905E0,-5.549777148E0,8.411132008E-1,6.474562136E0
1.586376667E0,4.035847061E0,-4.902761686E0,4.814231917E-1,6.368430100E0
1.596362667E0,4.373069437E0,-4.114441241E0,6.553568074E-1,6.040021156E0
1.606347667E0,4.551351042E0,-3.495113515E0,1.173654295E0,5.857309894E0
1.616332667E0,4.861100274E0,-2.758650271E0,1.673115855E0,5.834360621E0
1.626318667E0,4.991375654E0,-2.162773973E0,2.043359503E0,5.810915611E0
1.636303667E0,4.791946424E0,-1.972861671E0,2.065552610E0,5.578659453E0
1.646288667E0,4.904661446E0,-1.761942662E0,1.614891620E0,5.456007770E0
1.656274667E0,5.946280349E0,-1.260997079E0,9.856549099E-1,6.157911921E0
1.666259667E0,7.761505764E0,-6.571492714E-1,1.643167001E-1,7.791008720E0
1.676245667E0,9.672256556E0,7.439997196E-3,-6.150583819E-1,9.691795451E0
1.686230667E0,1.153973971E1,7.718833369E-1,-9.760146055E-1,1.160663607E1
1.696215667E0,1.326352578E1,1.497573670E0,-8.329791391E-1,1.337376900E1
1.706201667E0,1.420811891E1,1.865500944E0,-3.658161369E-1,1.433473258E1
1.716186667E0,1.442993888E1,2.053128739E0,7.685989559E-2,1.457547190E1
1.726171667E0,1.425460661E1,2.107227178E0,2.775494930E-1,1.441219101E1
1.736157667E0,1.378842682E1,1.868374851E0,2.738891360E-1,1.391713167E1
1.746142667E0,1.309510258E1,1.611311955E0,2.206201243E-1,1.319570805E1
1.756128667E0,1.225443552E1,1.278974344E0,2.676264757E-1,1.232390316E1
1.766113667E0,1.150683041E1,7.794174743E-1,3.138376057E-1,1.153746643E1
1.776098667E0,1.072471737E1,3.725430661E-1,2.622949845E-1,1.073439097E1
1.786084667E0,9.907140963E0,-8.252526283E-2,2.614924541E-1,9.910934910E0
1.796069667E0,9.242625954E0,-5.341805720E-1,3.684853908E-1,9.265379911E0
1.806054667E0,8.597789750E0,-9.307855153E-1,5.783521932E-1,8.667343394E0
1.816040667E0,8.004801975E0,-1.364215638E0,9.459064150E-1,8.175125560E0
1.826025667E0,7.544983369E0,-1.760816488E0,1.425448265E0,7.877763102E0
1.836011667E0,7.083936262E0,-2.235212204E0,1.894699308E0,7.666042788E0
1.845996667E0,6.578632164E0,-2.676798023E0,2.343573389E0,7.479036371E0
1.855981667E0,6.311391020E0,-3.040901218E0,2.661255539E0,7.494198948E0
1.865967667E0,6.054550903E0,-3.464914400E0,2.790134604E0,7.513193032E0
1.875952667E0,5.669214714E0,-3.962891352E0,2.826773842E0,7.472292398E0
1.885937667E0,5.109178923E0,-4.593204827E0,3.008656455E0,7.500216898E0
1.895923667E0,4.331584611E0,-5.239477108E0,3.436180598E0,7.617222768E0
1.905908667E0,3.396420408E0,-5.781575979E0,3.884604151E0,7.749351057E0
1.915893667E0,2.591646191E0,-6.189336825E0,4.030992703E0,7.827734186E0
1.925879667E0,2.079746288E0,-6.458611631E0,3.889366415E0,7.820881020E0
1.935864667E0,1.762204763E0,-6.678117276E0,3.537714574E0,7.760028375E0
1.945850667E0,1.338126239E0,-6.974554737E0,3.098972840E0,7.748459736E0
1.955835667E0,8.448702561E-1,-7.379540495E0,2.708161318E0,7.906045876E0
1.965820667E0,4.827432372E-1,-7.817515073E0,2.165302309E0,8.126199422E0
1.975806667E0,4.483363565E-2,-7.989619095E0,1.572018519E0,8.142927334E0
1.985791667E0,-4.274485673E-1,-8.001243360E0,1.172775459E0,8.098025059E0
1.995776667E0,-6.468092014E-1,-8.003670539E0,1.006995639E0,8.092659913E0
2.005762667E0,-6.567962457E-1,-8.060472731E0,1.047024508E0,8.154683457E0
2.015747667E0,-7.125684504E-1,-8.196259696E0,9.552010028E-1,8.282441413E0
2.025733667E0,-1.003279295E0,-8.075739811E0,6.570368586E-1,8.164302804E0
2.035718667E0,-1.185037655E0,-7.894254516E0,3.743521947E-1,7.991477221E0
2.045703667E0,-1.165912289E0,-7.879664544E0,1.873909825E-1,7.967658387E0
2.055689667E0,-1.193725740E0,-7.914380048E0,1.044743948E-1,8.004580413E0
2.065674667E0,-1.089454390E0,-7.845066569E0,2.236916667E-1,7.923510478E0
2.075659667E0,-1.195198361E0,-7.720615016E0,3.540798980E-1,7.820598949E0
2.085645667E0,-1.818666501E0,-7.486957355E0,4.550542957E-1,7.718105511E0
2.095630667E0,-2.835363986E0,-7.060916943E0,5.933454774E-1,7.632030914E0
2.105616667E0,-3.976798369E0,-6.384519222E0,7.160514906E-1,7.555775321E0
2.115601667E0,-4.915873482E0,-5.481585165E0,8.812120901E-1,7.415532534E0
2.125586667E0,-5.609224035E0,-4.788521125E0,8.790584144E-1,7.427386656E0
2.135572667E0,-6.487010388E0,-4.003071663E0,3.379392439E-1,7.630209004E0
2.145557667E0,-7.375798861E0,-3.070006319E0,-3.720206174E-1,7.997858900E0
2.155542667E0,-8.075656781E0,-2.109646756E0,-8.354130426E-1,8.388370332E0
2.165528667E0,-8.716397011E0,-1.274163839E0,-8.939939573E-1,8.854281198E0
2.175513667E0,-9.142598805E0,-5.593838257E-1,-6.583280700E-1,9.183322875E0
2.185499667E0,-9.141532273E0,5.653321981E-2,-5.156150776E-1,9.156236520E0
2.195484667E0,-9.049148605E0,6.220472664E-1,-7.331882179E-1,9.100087815E0
2.205469667E0,-9.122532915E0,1.182235669E0,-1.102007777E0,9.264594385E0
2.215455667E0,-9.292071179E0,1.527079890E0,-1.368499893E0,9.515637222E0
2.225440667E0,-9.462789411E0,1.729311690E0,-1.681546663E0,9.765372575E0
2.235425667E0,-9.726845577E0,1.954831197E0,-2.040519803E0,1.012899852E1
2.245411667E0,-1.002636218E1,2.010192634E0,-2.176714904E0,1.045499406E1
2.255396667E0,-1.014310418E1,1.933570136E0,-1.907793563E0,1.050052057E1
2.265381667E0,-1.002792222E1,1.840350900E0,-1.287211316E0,1.027633341E1
2.275367667E0,-9.809709978E0,1.583661641E0,-4.535044912E-1,9.947062902E0
2.285352667E0,-9.598544801E0,1.091659960E0,4.706561288E-1,9.671881976E0
2.295338667E0,-9.424027049E0,6.802574676E-1,1.298188879E0,9.537312536E0
2.305323667E0,-8.967460079E0,3.663572967E-1,1.971343441E0,9.188892909E0
2.315308667E0,-8.382144436E0,2.570143640E-2,2.301243056E0,8.692337172E0
2.325294667E0,-7.767789767E0,-3.845865762E-1,2.311265476E0,8.113471070E0
2.335279667E0,-7.099909101E0,-7.930601978E-1,2.152547777E0,7.461307905E0
2.345264667E0,-6.585842950E0,-1.199162773E0,1.992113044E0,6.984256088E0
2.355250667E0,-6.385556518E0,-1.600409821E0,1.819663744E0,6.829920921E0
2.365235667E0,-6.184989420E0,-2.101600403E0,1.617729859E0,6.729626162E0
